Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes,Rented Bike Count
9,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,False,False,True,True,True,275.33001492224275
10,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,False,False,True,True,True,152.34647027549693
11,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,False,False,True,True,True,215.90277853666518
12,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,False,False,True,True,True,234.41964997869135
13,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,False,False,True,True,True,205.6430817069119
14,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,False,False,True,True,True,260.251108403074
15,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,False,False,True,True,True,237.5736852869338
16,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,False,False,True,True,True,251.66092001157665
17,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,False,False,True,True,True,326.3536304189267
18,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,False,False,True,True,True,580.1488415102783
19,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,False,False,True,True,True,310.08060688641643
20,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,False,False,True,True,True,328.7900562628263
21,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,False,False,True,True,True,207.04541562516843
22,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,False,False,True,True,True,251.10494990307464
23,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,False,False,True,True,True,191.97315542049805
0,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,False,False,True,True,True,177.06195215722045
1,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,False,False,True,True,True,162.91801932766458
2,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,False,False,True,True,True,113.28808377696852
3,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,False,False,True,True,True,63.100782277599315
4,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,False,False,True,True,True,21.993061209812264
5,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,False,False,True,True,True,95.39956005822441
6,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,False,False,True,True,True,120.51370421955706
7,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,False,False,True,True,True,287.6537532842337
8,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,False,False,True,True,True,620.0119820816481
9,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,False,False,True,True,True,349.9103706401444
10,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,False,False,True,True,True,228.21470041361312
11,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,False,False,True,True,True,271.30545043281523
12,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,False,False,True,True,True,240.265015859341
13,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,False,False,True,True,True,232.93423237987173
14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,False,False,True,True,True,264.10012414811064
15,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,False,False,True,True,True,259.68436377939486
16,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,False,False,True,True,True,277.32592624107053
17,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,False,False,True,True,True,395.7837932565316
18,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,False,False,True,True,True,578.2045311201412
19,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,False,False,True,True,True,353.92189761069596
20,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,False,False,True,True,True,280.6438212730715
21,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,False,False,True,True,True,264.47931255923316
22,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,False,False,True,True,True,263.9798087572009
23,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,False,False,True,True,True,209.43541435711023
0,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,False,False,True,True,True,197.61957274639138
1,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,False,False,True,True,True,196.23558276009314
2,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,False,False,True,True,True,149.1015262400877
3,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,False,False,True,True,True,80.67737123329626
4,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,False,False,True,True,True,73.99289698012429
5,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,False,False,True,True,True,51.99393638367806
6,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,False,False,True,True,True,118.45432382406516
7,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,False,False,True,True,True,274.8029029744498
8,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,False,False,True,True,True,624.1281075900613
9,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,False,False,True,True,True,324.19373871570065
10,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,False,False,True,True,True,162.61248656312796
11,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,False,False,True,True,True,314.47922471734387
12,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,False,False,True,True,True,245.5560668215528
13,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,False,False,True,True,True,242.8425709697061
14,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,False,False,True,True,True,331.34892903843973
15,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,False,False,True,True,True,326.53102164548494
16,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,False,False,True,True,True,355.12778507822514
17,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,False,False,True,True,True,402.2640631170384
18,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,False,False,True,True,True,611.6050431262881
19,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,False,False,True,True,True,381.0636601236849
20,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,False,False,True,True,True,279.44468740390215
21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,False,False,True,True,True,294.16162054123674
22,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,False,False,True,True,True,340.44748793984945
23,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,False,False,True,True,True,206.25741806593805
0,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,False,False,True,True,True,200.37781992215045
1,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,False,False,True,True,True,230.63534729832912
2,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,False,False,True,True,True,175.31698711788246
3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,False,False,True,True,True,91.81995454695073
4,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,False,False,True,True,True,42.48349634680578
5,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,False,False,True,True,True,75.85888171663571
6,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,False,False,True,True,True,136.90014090229423
7,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,False,False,True,True,True,268.6511467798972
8,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,False,False,True,True,True,642.8090742834006
9,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,False,False,True,True,True,337.48358109923595
10,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,False,False,True,True,True,174.29946333307083
11,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,False,False,True,True,True,233.60947147962216
12,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,False,False,True,True,True,285.8302648290153
13,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,False,False,True,True,True,318.1163563824855
14,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,False,False,True,True,True,339.02672962558387
15,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,False,False,True,True,True,389.58005119728847
16,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,False,False,True,True,True,381.6594142573736
17,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,False,False,True,True,True,458.84200265898284
18,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,False,False,True,True,True,681.3867297028381
19,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,False,False,True,True,True,418.6685549237204
20,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,False,False,True,True,True,319.4029537082498
21,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,False,False,True,True,True,290.6907954427731
22,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,False,False,True,True,True,306.40763271052566
23,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,False,False,True,True,True,220.32190680866148
0,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,False,False,True,True,True,233.74885932823724
1,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,False,False,True,True,True,351.430635879601
2,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,False,False,True,True,True,224.4924989827193
3,-4.5,71,1.6,651,-8.9,0.0,0.0,0.0,False,False,True,True,True,141.95515217574882
4,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,False,False,True,True,True,102.25705635145509
5,-5.6,72,2.0,662,-9.8,0.0,0.0,0.0,False,False,True,True,True,32.06069058142512
6,-6.1,69,2.9,765,-10.8,0.0,0.0,0.0,False,False,True,True,True,73.22695416535575
7,-6.7,64,2.1,977,-12.3,0.0,0.0,0.0,False,False,True,True,True,90.40610333085075
8,-7.3,62,2.6,1112,-13.3,0.0,0.0,0.0,False,False,True,True,True,193.15004181113213
9,-7.2,47,2.8,1724,-16.6,0.18,0.0,0.0,False,False,True,True,True,170.0705323437793
10,-6.2,42,2.3,1893,-17.0,0.52,0.0,0.0,False,False,True,True,True,201.79045001654325
11,-5.2,30,4.0,1991,-20.1,0.86,0.0,0.0,False,False,True,True,True,255.06038183958856
12,-4.1,28,3.8,1998,-19.9,1.08,0.0,0.0,False,False,True,True,True,298.7991976176876
13,-3.7,23,4.0,1980,-21.8,1.12,0.0,0.0,False,False,True,True,True,326.9363626850532
14,-3.4,22,4.3,1966,-22.1,1.07,0.0,0.0,False,False,True,True,True,361.43986163377275
15,-3.3,22,5.0,2000,-22.0,0.86,0.0,0.0,False,False,True,True,True,266.2531382530675
16,-3.3,24,3.5,2000,-21.0,0.54,0.0,0.0,False,False,True,True,True,286.1322300870749
17,-4.6,26,2.6,2000,-21.2,0.17,0.0,0.0,False,False,True,True,True,282.9127564715733
18,-5.3,28,3.5,2000,-21.0,0.0,0.0,0.0,False,False,True,True,True,282.6208673386653
19,-6.0,32,2.4,2000,-20.0,0.0,0.0,0.0,False,False,True,True,True,146.93248263839888
20,-6.6,37,3.4,2000,-18.9,0.0,0.0,0.0,False,False,True,True,True,115.91907690940451
21,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,False,False,True,True,True,139.6696630753548
22,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,False,False,True,True,True,86.50463180390138
23,-8.0,41,2.2,2000,-18.9,0.0,0.0,0.0,False,False,True,True,True,125.04446711823664
0,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,False,False,True,True,True,150.51806778098668
1,-8.4,40,1.6,2000,-19.6,0.0,0.0,0.0,False,False,True,True,True,150.8501805720433
2,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,False,False,True,True,True,143.02158694805064
3,-9.0,40,3.1,2000,-20.1,0.0,0.0,0.0,False,False,True,True,True,160.50627201702028
4,-9.5,40,1.9,2000,-20.6,0.0,0.0,0.0,False,False,True,True,True,71.65104844544942
5,-9.7,41,3.1,2000,-20.5,0.0,0.0,0.0,False,False,True,True,True,12.39493014841268
6,-9.9,42,2.3,2000,-20.4,0.0,0.0,0.0,False,False,True,True,True,10.026240600027478
7,-10.2,42,2.3,2000,-20.6,0.0,0.0,0.0,False,False,True,True,True,68.86433099770345
8,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,False,False,True,True,True,51.42264623232311
9,-10.5,38,1.1,1950,-22.1,0.19,0.0,0.0,False,False,True,True,True,181.06431331224235
10,-8.5,31,1.5,1997,-22.6,0.58,0.0,0.0,False,False,True,True,True,180.03679456076324
11,-7.2,29,1.8,1926,-22.2,0.88,0.0,0.0,False,False,True,True,True,173.8691446233785
12,-4.9,25,2.6,1966,-21.9,1.08,0.0,0.0,False,False,True,True,True,160.75162834198852
13,-4.5,25,3.2,1989,-21.6,1.14,0.0,0.0,False,False,True,True,True,266.6622126489386
14,-3.2,26,3.1,1933,-20.0,1.07,0.0,0.0,False,False,True,True,True,264.306104492841
15,-2.5,28,2.0,2000,-18.5,0.85,0.0,0.0,False,False,True,True,True,317.91941933745886
16,-2.7,31,2.3,2000,-17.5,0.54,0.0,0.0,False,False,True,True,True,204.57990987921335
17,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,False,False,True,True,True,246.6702313984341
18,-4.7,37,1.8,2000,-17.2,0.01,0.0,0.0,False,False,True,True,True,204.16910865199065
19,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,False,False,True,True,True,158.51511820055717
20,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,False,False,True,True,True,151.48544552895157
21,-6.5,45,0.7,2000,-16.4,0.0,0.0,0.0,False,False,True,True,True,188.08683145728392
22,-6.6,50,0.6,1990,-15.3,0.0,0.0,0.0,False,False,True,True,True,137.56937632707863
23,-6.9,53,0.7,2000,-14.8,0.0,0.0,0.0,False,False,True,True,True,133.40827963516261
0,-5.9,50,0.6,2000,-14.6,0.0,0.0,0.0,False,False,True,True,True,154.8795188917132
1,-5.3,48,0.4,1664,-14.6,0.0,0.0,0.0,False,False,True,True,True,113.59058726373038
2,-5.0,65,0.4,990,-10.5,0.0,0.0,0.2,False,False,True,True,True,60.94948971864423
3,-5.3,76,1.0,767,-8.8,0.0,0.3,0.5,False,False,True,True,True,0.0
4,-5.4,81,0.7,270,-8.1,0.0,0.0,0.7,False,False,True,True,True,0.0
5,-5.3,81,0.9,923,-8.0,0.0,0.0,0.8,False,False,True,True,True,68.20491573568135
6,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,False,False,True,True,True,55.7170848110548
7,-5.0,85,0.7,186,-7.1,0.0,0.0,1.8,False,False,True,True,True,71.86140396420636
8,-4.6,86,1.2,508,-6.5,0.0,0.0,2.0,False,False,True,True,True,196.02445481453546
9,-4.3,89,1.0,59,-5.8,0.0,1.6,4.0,False,False,True,True,True,55.730492310027685
10,-3.7,87,1.0,541,-5.5,0.03,0.0,4.8,False,False,True,True,True,74.03218487165779
11,-2.9,85,1.2,243,-5.0,0.06,0.0,4.8,False,False,True,True,True,46.17746247675588
12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,False,False,True,True,True,128.45885965988623
13,-0.9,84,1.2,333,-3.2,0.09,0.0,5.0,False,False,True,True,True,132.6095199197544
14,0.5,76,0.9,364,-3.2,0.17,0.0,4.2,False,False,True,True,True,107.97093773365738
15,1.6,73,0.9,421,-2.7,0.6,0.0,3.2,False,False,True,True,True,168.33304015472703
16,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,False,False,True,True,True,201.81329266111058
17,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,False,False,True,True,True,219.13819444381716
18,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,False,False,True,True,True,249.8813405681836
19,1.3,65,1.1,1122,-4.5,0.0,0.0,2.7,False,False,True,True,True,220.12507272188924
20,3.3,65,3.2,1172,-2.6,0.0,0.0,2.7,False,False,True,True,True,199.13405569055814
21,2.8,73,2.4,831,-1.5,0.0,0.0,2.6,False,False,True,True,True,91.28087424220614
22,1.5,82,2.4,537,-1.2,0.0,0.0,2.6,False,False,True,True,True,121.84006278248523
23,0.1,81,2.9,551,-2.7,0.0,0.0,2.6,False,False,True,True,True,62.23502046062046
0,-1.0,73,2.3,881,-5.2,0.0,0.0,2.6,False,False,True,True,True,113.3116636995811
1,-2.0,72,0.8,979,-6.3,0.0,0.0,2.6,False,False,True,True,True,145.140646899214
2,-2.7,72,0.9,990,-7.0,0.0,0.0,2.6,False,False,True,True,True,141.45082471210455
3,-2.8,58,1.6,1315,-9.9,0.0,0.0,2.6,False,False,True,True,True,57.38954728717241
4,-2.9,59,1.8,1286,-9.8,0.0,0.0,2.6,False,False,True,True,True,91.52264514071021
5,-3.9,66,0.7,1209,-9.3,0.0,0.0,2.6,False,False,True,True,True,10.491902711409814
6,-4.3,70,1.6,1169,-8.9,0.0,0.0,2.6,False,False,True,True,True,23.066132001223863
7,-4.4,64,2.8,1367,-10.1,0.0,0.0,2.6,False,False,True,True,True,163.20859374364701
8,-5.2,58,2.2,1594,-12.1,0.0,0.0,2.5,False,False,True,True,True,402.3860621005989
9,-5.3,48,2.6,1810,-14.6,0.18,0.0,2.5,False,False,True,True,True,197.9455985135469
10,-4.6,41,2.8,1815,-15.8,0.57,0.0,2.5,False,False,True,True,True,84.32525403884168
11,-3.5,35,2.2,1742,-16.7,0.87,0.0,2.5,False,False,True,True,True,171.12589000947162
12,-2.5,31,2.6,1778,-17.3,1.08,0.0,2.3,False,False,True,True,True,148.93102377156652
13,-2.2,25,3.2,1970,-19.6,1.17,0.0,2.2,False,False,True,True,True,210.59685491049206
14,-2.2,23,3.7,1971,-20.5,1.09,0.0,2.2,False,False,True,True,True,189.82274702050523
15,-1.3,26,3.0,2000,-18.3,0.91,0.0,2.1,False,False,True,True,True,164.68899589197903
16,-1.8,31,3.1,1993,-16.7,0.56,0.0,2.0,False,False,True,True,True,194.42785697814378
17,-2.7,35,1.8,2000,-16.0,0.18,0.0,2.0,False,False,True,True,True,221.8404980293245
18,-3.8,42,3.3,2000,-14.8,0.0,0.0,2.0,False,False,True,True,True,381.9786070489312
19,-4.5,51,2.0,2000,-13.1,0.0,0.0,2.0,False,False,True,True,True,306.80321890269283
20,-4.9,55,2.0,2000,-12.5,0.0,0.0,2.0,False,False,True,True,True,193.21045981144928
21,-5.0,57,1.9,2000,-12.2,0.0,0.0,2.0,False,False,True,True,True,240.25543630658925
22,-5.5,56,1.5,2000,-12.9,0.0,0.0,2.0,False,False,True,True,True,195.8992589450174
23,-5.8,57,1.7,2000,-12.9,0.0,0.0,2.0,False,False,True,True,True,123.42995154757841
0,-6.5,63,1.5,1666,-12.3,0.0,0.0,2.0,False,False,True,True,True,138.54828444290467
1,-7.3,67,1.1,1593,-12.3,0.0,0.0,2.0,False,False,True,True,True,138.61356617715197
2,-7.8,68,0.9,1642,-12.6,0.0,0.0,2.0,False,False,True,True,True,90.1448800017746
3,-8.1,70,1.3,1557,-12.6,0.0,0.0,2.0,False,False,True,True,True,32.368589630970234
4,-8.5,73,1.0,1723,-12.4,0.0,0.0,2.0,False,False,True,True,True,101.36213677673325
5,-8.3,67,0.9,1566,-13.3,0.0,0.0,2.0,False,False,True,True,True,57.13724508626276
6,-8.2,66,0.9,1718,-13.4,0.0,0.0,2.0,False,False,True,True,True,74.43394096161231
7,-8.1,67,0.9,1737,-13.1,0.0,0.0,2.0,False,False,True,True,True,219.90082502853184
8,-7.8,65,1.1,1738,-13.2,0.0,0.0,2.0,False,False,True,True,True,462.3774346196665
9,-6.7,62,1.1,1749,-12.7,0.09,0.0,2.0,False,False,True,True,True,231.87375839268614
10,-5.4,56,1.1,1751,-12.8,0.28,0.0,2.0,False,False,True,True,True,181.80679831488797
11,-4.2,51,1.1,1772,-12.8,0.4,0.0,1.9,False,False,True,True,True,228.4295277386722
12,-3.2,49,1.3,1723,-12.4,0.53,0.0,1.9,False,False,True,True,True,191.8914051579231
13,-1.3,43,1.0,1777,-12.3,0.8,0.0,1.7,False,False,True,True,True,209.42993464530656
14,-0.5,44,1.0,1793,-11.2,0.71,0.0,1.7,False,False,True,True,True,234.1296175919908
15,-0.2,45,1.0,1852,-10.7,0.41,0.0,1.6,False,False,True,True,True,165.76333389051211
16,-0.5,48,1.1,1722,-10.1,0.12,0.0,1.6,False,False,True,True,True,176.13528008704208
17,-0.9,70,1.1,299,-5.6,0.02,0.0,2.2,False,False,True,True,True,281.08152206098066
18,-1.4,79,1.6,702,-4.5,0.0,0.1,2.2,False,False,True,True,True,382.0500004860548
19,-1.5,81,1.8,751,-4.3,0.0,0.0,2.2,False,False,True,True,True,181.96861925551664
20,-1.9,86,0.9,700,-3.9,0.0,0.0,2.4,False,False,True,True,True,183.5938890589191
21,-2.0,83,1.2,904,-4.5,0.0,0.1,2.4,False,False,True,True,True,207.03777807570103
22,-1.6,82,0.4,929,-4.2,0.0,0.0,2.3,False,False,True,True,True,283.29351624622484
23,-1.1,87,1.4,349,-2.9,0.0,0.0,2.2,False,False,True,True,True,189.10614914098292
0,-1.3,90,2.0,259,-2.7,0.0,0.0,2.2,False,False,True,True,True,161.8746738707803
1,-1.8,90,1.6,263,-3.2,0.0,0.0,2.2,False,False,True,True,True,158.18394177451555
2,-2.2,88,1.4,348,-3.9,0.0,0.0,2.2,False,False,True,True,True,80.19230956874424
3,-2.9,89,1.3,288,-4.4,0.0,0.0,2.2,False,False,True,True,True,85.56167649556863
4,-3.6,91,1.2,241,-4.8,0.0,0.0,2.2,False,False,True,True,True,33.6077842284478
5,-4.3,91,1.5,233,-5.5,0.0,0.0,2.2,False,False,True,True,True,3.1324979413397216
6,-4.8,91,1.1,266,-6.0,0.0,0.0,2.2,False,False,True,True,True,63.14810634773647
7,-5.3,90,1.1,311,-6.6,0.0,0.0,2.2,False,False,True,True,True,143.12021382151556
8,-5.6,89,0.9,371,-7.1,0.0,0.0,2.2,False,False,True,True,True,477.4101041169602
9,-5.3,88,0.4,463,-6.9,0.21,0.0,2.2,False,False,True,True,True,293.4327705345307
10,-3.0,71,0.7,608,-7.5,0.67,0.0,2.1,False,False,True,True,True,168.74288332697944
11,-0.7,62,0.7,519,-7.0,0.77,0.0,2.0,False,False,True,True,True,290.728011098978
12,1.9,40,2.0,1835,-10.3,1.04,0.0,1.9,False,False,True,True,True,292.49511812579914
13,3.2,42,1.8,1349,-8.5,1.08,0.0,1.8,False,False,True,True,True,257.22369355697384
14,4.3,47,2.3,953,-6.0,0.96,0.0,1.6,False,False,True,True,True,304.1205586445779
15,4.4,46,1.4,1113,-6.2,0.78,0.0,1.0,False,False,True,True,True,333.3797806757917
16,4.1,51,1.8,1112,-5.1,0.48,0.0,0.9,False,False,True,True,True,267.5489428518598
17,2.9,60,1.3,1193,-4.1,0.16,0.0,0.8,False,False,True,True,True,359.8616017311621
18,1.7,64,1.3,1140,-4.3,0.0,0.0,0.8,False,False,True,True,True,502.76142219302983
19,0.8,71,0.9,923,-3.8,0.0,0.0,0.8,False,False,True,True,True,310.40488375687676
20,0.2,72,0.7,990,-4.2,0.0,0.0,0.8,False,False,True,True,True,317.86910864174126
21,-0.4,74,0.6,1065,-4.4,0.0,0.0,0.8,False,False,True,True,True,309.5784448981177
22,-1.1,78,0.6,865,-4.4,0.0,0.0,0.8,False,False,True,True,True,206.89637282122376
23,-1.5,79,0.6,821,-4.6,0.0,0.0,0.8,False,False,True,True,True,230.15568660402488
0,-1.7,79,0.5,794,-4.8,0.0,0.0,0.8,False,False,True,False,True,175.0168595256542
1,-1.6,79,0.6,784,-4.7,0.0,0.0,0.8,False,False,True,False,True,234.29026805001388
2,-1.1,79,0.7,736,-4.2,0.0,0.0,0.8,False,False,True,False,True,141.89537094809162
3,-0.6,76,0.5,789,-4.3,0.0,0.0,0.7,False,False,True,False,True,71.13640707032314
4,-0.3,76,0.9,760,-4.0,0.0,0.0,0.7,False,False,True,False,True,65.56481635774989
5,-0.2,73,0.8,880,-4.4,0.0,0.0,0.7,False,False,True,False,True,49.201963954863714
6,-0.1,71,0.8,895,-4.7,0.0,0.0,0.7,False,False,True,False,True,122.72219838803912
7,-0.3,72,0.7,919,-4.7,0.0,0.0,0.7,False,False,True,False,True,281.37982733106503
8,-0.4,69,0.5,904,-5.4,0.0,0.0,0.7,False,False,True,False,True,536.2939557424967
9,0.3,67,0.7,897,-5.1,0.03,0.0,0.6,False,False,True,False,True,268.731186808552
10,1.4,64,1.0,897,-4.6,0.25,0.0,0.5,False,False,True,False,True,229.39919761594237
11,3.1,57,0.8,804,-4.6,0.63,0.0,0.0,False,False,True,False,True,302.3612713905017
12,4.5,56,0.8,836,-3.5,0.71,0.0,0.0,False,False,True,False,True,317.1545158782387
13,5.4,55,1.2,820,-2.9,0.66,0.0,0.0,False,False,True,False,True,288.47396712648725
14,5.9,55,0.6,779,-2.4,0.48,0.0,0.0,False,False,True,False,True,329.20345427332745
15,6.5,55,0.9,801,-1.9,0.38,0.0,0.0,False,False,True,False,True,410.2321395933329
16,6.0,58,0.7,732,-1.6,0.19,0.0,0.0,False,False,True,False,True,362.1618910523121
17,5.4,61,1.3,691,-1.5,0.08,0.0,0.0,False,False,True,False,True,494.5232974077676
18,4.9,63,0.6,677,-1.5,0.0,0.0,0.0,False,False,True,False,True,649.6304676708045
19,5.2,64,0.7,691,-1.0,0.0,0.0,0.0,False,False,True,False,True,499.4017348168978
20,5.9,67,1.3,779,0.2,0.0,0.0,0.0,False,False,True,False,True,298.3849888400654
21,6.1,70,2.2,763,1.0,0.0,0.0,0.0,False,False,True,False,True,250.79278077517745
22,6.1,70,2.7,806,1.0,0.0,0.0,0.0,False,False,True,False,True,261.51196244636253
23,5.8,74,2.5,832,1.5,0.0,0.0,0.0,False,False,True,False,True,250.55073344164833
0,5.8,75,1.9,788,1.7,0.0,0.0,0.0,False,False,True,True,True,290.3760177962625
1,5.7,75,1.7,706,1.6,0.0,0.0,0.0,False,False,True,True,True,307.83590333865914
2,5.6,76,1.6,641,1.6,0.0,0.0,0.0,False,False,True,True,True,332.5945259414383
3,5.4,77,1.6,583,1.6,0.0,0.0,0.0,False,False,True,True,True,176.41618836193086
4,5.3,79,0.9,506,1.9,0.0,0.0,0.0,False,False,True,True,True,117.86893486018818
5,5.0,81,1.2,425,2.0,0.0,0.0,0.0,False,False,True,True,True,19.944880888102368
6,5.1,81,1.3,375,2.1,0.0,0.0,0.0,False,False,True,True,True,41.97836805433105
7,5.1,82,0.7,334,2.2,0.0,0.0,0.0,False,False,True,True,True,100.52860114866452
8,5.1,83,0.9,297,2.4,0.0,0.0,0.0,False,False,True,True,True,160.2517779091437
9,5.2,84,0.7,226,2.7,0.03,0.0,0.0,False,False,True,True,True,226.59813238833434
10,5.4,82,1.2,215,2.5,0.13,0.0,0.0,False,False,True,True,True,267.45281568737477
11,5.7,81,1.1,192,2.6,0.18,0.0,0.0,False,False,True,True,True,263.39531024991135
12,7.0,72,1.9,246,2.2,0.64,0.0,0.0,False,False,True,True,True,351.95096480458267
13,7.7,68,1.0,249,2.1,0.58,0.0,0.0,False,False,True,True,True,386.5670969729101
14,8.6,63,1.6,263,1.9,0.72,0.0,0.0,False,False,True,True,True,422.08611765765073
15,8.6,64,1.5,269,2.1,0.57,0.0,0.0,False,False,True,True,True,489.490405494833
16,8.2,64,1.0,281,1.7,0.32,0.0,0.0,False,False,True,True,True,393.28977781331696
