employment_id,workclass,education,marital-status,occupation,relationship,education-num,hours-per-week
396, Private, Some-college, Married-civ-spouse, Tech-support, Husband,10,40
397, Private, Some-college, Divorced, Handlers-cleaners, Unmarried,10,40
398, ?, HS-grad, Never-married, ?, Other-relative,9,35
399, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,55
400, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
401, Private, Some-college, Never-married, Handlers-cleaners, Own-child,10,40
402, Private, Some-college, Never-married, Other-service, Not-in-family,10,40
403, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband,13,40
404, Private, Assoc-voc, Divorced, Tech-support, Not-in-family,11,64
405, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband,4,40
406, Private, Masters, Married-civ-spouse, Exec-managerial, Husband,14,65
407, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband,9,40
408, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,25
409, ?, Some-college, Married-civ-spouse, ?, Wife,10,40
410, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,50
411, Local-gov, Some-college, Divorced, Other-service, Not-in-family,10,24
412, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried,9,40
413, Private, Some-college, Divorced, Exec-managerial, Unmarried,10,40
414, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband,16,60
415, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband,10,40
416, Private, 12th, Divorced, Craft-repair, Not-in-family,8,50
417, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband,2,40
418, Private, 11th, Never-married, Other-service, Own-child,7,19
419, Local-gov, 11th, Separated, Machine-op-inspct, Not-in-family,7,40
420, State-gov, HS-grad, Divorced, Transport-moving, Unmarried,9,40
421, Private, Some-college, Married-civ-spouse, Sales, Husband,10,30
422, Private, 11th, Never-married, Handlers-cleaners, Own-child,7,18
423, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife,13,40
424, Private, HS-grad, Divorced, Farming-fishing, Not-in-family,9,40
425, Private, 10th, Never-married, Craft-repair, Unmarried,6,35
426, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,60
427, Federal-gov, Masters, Never-married, Prof-specialty, Not-in-family,14,40
428, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family,9,72
429, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,40
430, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband,14,40
431, ?, HS-grad, Widowed, ?, Not-in-family,9,24
432, ?, 11th, Never-married, ?, Own-child,7,40
433, Self-emp-not-inc, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family,13,40
434, Private, Assoc-acdm, Married-civ-spouse, Other-service, Wife,12,25
435, Private, Some-college, Never-married, Craft-repair, Own-child,10,40
436, Private, Masters, Married-civ-spouse, Prof-specialty, Husband,14,50
437, Local-gov, HS-grad, Never-married, Farming-fishing, Not-in-family,9,60
438, Local-gov, Some-college, Never-married, Protective-serv, Not-in-family,10,40
439, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband,10,40
440, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife,10,40
441, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,40
442, Private, HS-grad, Divorced, Adm-clerical, Not-in-family,9,28
443, Federal-gov, HS-grad, Never-married, Armed-Forces, Own-child,9,40
444, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,40
445, Private, 9th, Never-married, Craft-repair, Other-relative,5,40
446, Private, Some-college, Never-married, Sales, Not-in-family,10,35
447, Private, HS-grad, Widowed, Exec-managerial, Unmarried,9,40
448, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
449, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
450, ?, 11th, Never-married, ?, Own-child,7,5
451, Private, HS-grad, Never-married, Machine-op-inspct, Own-child,9,40
452, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband,10,55
453, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
454, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband,12,40
455, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife,9,40
456, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband,11,40
457, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife,9,40
458, Private, Some-college, Married-civ-spouse, Transport-moving, Husband,10,50
459, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,60
460, ?, Some-college, Married-civ-spouse, ?, Husband,10,40
461, Private, Assoc-acdm, Never-married, Farming-fishing, Own-child,12,40
462, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,40
463, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,50
464, Private, 1st-4th, Married-spouse-absent, Craft-repair, Unmarried,2,40
465, Private, Bachelors, Never-married, Tech-support, Not-in-family,13,20
466, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife,9,60
467, Private, HS-grad, Divorced, Transport-moving, Unmarried,9,40
468, Private, Some-college, Married-civ-spouse, Transport-moving, Husband,10,40
469, Private, Masters, Married-civ-spouse, Exec-managerial, Husband,14,45
470, Private, Bachelors, Married-civ-spouse, Tech-support, Wife,13,16
471, Private, Some-college, Never-married, Prof-specialty, Unmarried,10,40
472, ?, Some-college, Never-married, ?, Own-child,10,40
473, Private, HS-grad, Never-married, Craft-repair, Not-in-family,9,40
474, Private, HS-grad, Never-married, Transport-moving, Not-in-family,9,60
475, Private, Assoc-voc, Divorced, Other-service, Not-in-family,11,24
476, Private, Bachelors, Never-married, Craft-repair, Not-in-family,13,40
477, Private, 9th, Never-married, Other-service, Not-in-family,5,6
478, Private, Some-college, Never-married, Handlers-cleaners, Own-child,10,30
479, Private, 10th, Never-married, Other-service, Not-in-family,6,40
480, Private, HS-grad, Never-married, Other-service, Unmarried,9,35
481, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband,12,45
482, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband,10,20
483, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family,13,20
484, Private, HS-grad, Married-spouse-absent, Craft-repair, Unmarried,9,40
485, ?, 12th, Never-married, ?, Other-relative,8,40
486, Private, Some-college, Married-spouse-absent, Adm-clerical, Own-child,10,20
487, ?, 1st-4th, Married-civ-spouse, ?, Husband,2,35
488, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,45
489, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried,13,40
490, Private, Bachelors, Married-civ-spouse, Sales, Husband,13,60
491, Private, HS-grad, Never-married, Other-service, Not-in-family,9,35
492, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family,9,40
493, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family,12,60
494, Private, HS-grad, Divorced, Prof-specialty, Unmarried,9,25
495, Private, Bachelors, Never-married, Craft-repair, Own-child,13,20
496, Private, HS-grad, Divorced, Adm-clerical, Unmarried,9,36
497, Private, Some-college, Never-married, Machine-op-inspct, Own-child,10,40
498, Private, 5th-6th, Never-married, Other-service, Own-child,3,40
499, Private, Some-college, Never-married, Prof-specialty, Not-in-family,10,35
500, ?, HS-grad, Married-civ-spouse, ?, Husband,9,20
501, Local-gov, HS-grad, Never-married, Farming-fishing, Not-in-family,9,40
502, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,40
503, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband,10,40
504, Private, Some-college, Divorced, Other-service, Unmarried,10,42
505, Private, Bachelors, Never-married, Sales, Not-in-family,13,40
506, Private, Bachelors, Never-married, Exec-managerial, Not-in-family,13,40
507, Private, Some-college, Never-married, Protective-serv, Own-child,10,8
508, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,40
509, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried,9,40
510, Private, HS-grad, Divorced, Other-service, Unmarried,9,40
511, Private, Assoc-voc, Married-spouse-absent, Handlers-cleaners, Unmarried,11,42
512, ?, 5th-6th, Widowed, ?, Unmarried,3,30
513, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family,11,45
514, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,50
515, Private, HS-grad, Divorced, Craft-repair, Not-in-family,9,45
516, ?, Assoc-voc, Widowed, ?, Unmarried,11,38
517, Private, Some-college, Never-married, Adm-clerical, Not-in-family,10,20
518, ?, Some-college, Never-married, ?, Own-child,10,24
519, ?, Some-college, Never-married, ?, Unmarried,10,35
520, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,50
521, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,80
522, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,50
523, Local-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family,10,50
524, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband,10,45
525, Private, Some-college, Divorced, Machine-op-inspct, Unmarried,10,58
526, Private, Some-college, Married-civ-spouse, Sales, Wife,10,40
527, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
528, Private, Some-college, Divorced, Adm-clerical, Not-in-family,10,9
529, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,50
530, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband,14,40
531, Private, 11th, Divorced, Machine-op-inspct, Unmarried,7,46
532, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family,9,40
533, Private, HS-grad, Married-civ-spouse, Other-service, Husband,9,40
534, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife,12,50
535, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,48
536, Local-gov, 12th, Married-civ-spouse, Tech-support, Husband,8,50
537, Private, 1st-4th, Widowed, Priv-house-serv, Not-in-family,2,30
538, Private, Assoc-voc, Separated, Craft-repair, Not-in-family,11,40
539, Self-emp-inc, Bachelors, Never-married, Farming-fishing, Not-in-family,13,45
540, ?, HS-grad, Never-married, ?, Unmarried,9,40
541, Private, Some-college, Married-civ-spouse, Transport-moving, Husband,10,40
542, Private, Doctorate, Never-married, Prof-specialty, Own-child,16,40
543, Private, Some-college, Never-married, Handlers-cleaners, Unmarried,10,40
544, Private, HS-grad, Never-married, Transport-moving, Not-in-family,9,40
545, Private, Some-college, Married-civ-spouse, Sales, Husband,10,50
546, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family,9,45
547, Private, 10th, Married-civ-spouse, Other-service, Wife,6,8
548, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband,10,40
549, Private, HS-grad, Never-married, Handlers-cleaners, Own-child,9,36
550, Private, Some-college, Never-married, Craft-repair, Unmarried,10,40
551, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family,10,50
552, Self-emp-not-inc, HS-grad, Separated, Other-service, Unmarried,9,40
553, Private, 11th, Widowed, Adm-clerical, Unmarried,7,40
554, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife,9,40
555, Federal-gov, Assoc-voc, Divorced, Craft-repair, Unmarried,11,40
556, Private, 11th, Never-married, Machine-op-inspct, Not-in-family,7,40
557, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
558, Private, HS-grad, Separated, Adm-clerical, Unmarried,9,20
559, Private, HS-grad, Married-civ-spouse, Tech-support, Wife,9,32
560, Private, 11th, Married-civ-spouse, Other-service, Husband,7,40
561, Private, Bachelors, Never-married, Transport-moving, Not-in-family,13,55
562, Private, Bachelors, Married-civ-spouse, Sales, Husband,13,35
563, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,50
564, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried,9,40
565, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,60
566, Private, HS-grad, Never-married, Handlers-cleaners, Own-child,9,48
567, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband,14,45
568, Private, 7th-8th, Separated, Other-service, Unmarried,4,40
569, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Not-in-family,9,35
570, Private, Masters, Divorced, Exec-managerial, Unmarried,14,42
571, Private, HS-grad, Never-married, Craft-repair, Own-child,9,40
572, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband,9,40
573, Private, 11th, Never-married, Sales, Own-child,7,12
574, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband,11,40
575, Private, Doctorate, Never-married, Prof-specialty, Not-in-family,16,70
576, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife,13,40
577, ?, 12th, Never-married, ?, Own-child,8,25
578, Self-emp-not-inc, Assoc-acdm, Divorced, Sales, Unmarried,12,35
579, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family,13,40
580, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband,10,45
581, ?, Some-college, Married-civ-spouse, ?, Husband,10,30
582, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,40
583, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
584, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
585, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Not-in-family,13,40
586, Private, Some-college, Never-married, Sales, Own-child,10,24
587, Private, Some-college, Never-married, Adm-clerical, Not-in-family,10,60
588, Private, 11th, Never-married, Other-service, Own-child,7,40
589, Private, 10th, Married-civ-spouse, Craft-repair, Husband,6,47
590, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Not-in-family,13,80
591, ?, HS-grad, Married-civ-spouse, ?, Husband,9,40
592, ?, HS-grad, Married-civ-spouse, ?, Wife,9,40
593, Private, 7th-8th, Never-married, Transport-moving, Not-in-family,4,48
594, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,40
595, Private, Bachelors, Never-married, Adm-clerical, Own-child,13,40
596, Private, HS-grad, Never-married, Sales, Own-child,9,40
597, ?, Some-college, Never-married, ?, Unmarried,10,25
598, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,50
599, Private, Some-college, Never-married, Tech-support, Not-in-family,10,40
600, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,45
601, Private, Bachelors, Never-married, Tech-support, Not-in-family,13,40
602, Private, Some-college, Never-married, Adm-clerical, Own-child,10,28
603, Private, 7th-8th, Divorced, Other-service, Not-in-family,4,40
604, Local-gov, 9th, Married-civ-spouse, Other-service, Husband,5,40
605, Self-emp-not-inc, Assoc-acdm, Never-married, Farming-fishing, Not-in-family,12,40
606, Private, HS-grad, Never-married, Adm-clerical, Unmarried,9,37
607, Private, Masters, Married-civ-spouse, Craft-repair, Husband,14,40
608, Private, HS-grad, Never-married, Craft-repair, Not-in-family,9,40
609, Local-gov, HS-grad, Separated, Exec-managerial, Not-in-family,9,40
610, Private, 10th, Never-married, Other-service, Own-child,6,21
611, Private, Masters, Divorced, Prof-specialty, Not-in-family,14,60
612, Private, HS-grad, Never-married, Craft-repair, Not-in-family,9,40
613, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,50
614, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child,13,40
615, Private, Bachelors, Never-married, Other-service, Own-child,13,20
616, Private, HS-grad, Never-married, Handlers-cleaners, Own-child,9,60
617, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,45
618, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,32
619, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband,13,55
620, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,45
621, Private, Bachelors, Never-married, Sales, Own-child,13,20
622, Private, 11th, Widowed, Other-service, Not-in-family,7,20
623, Private, 9th, Widowed, Priv-house-serv, Unmarried,5,24
624, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband,11,55
625, Private, 9th, Married-spouse-absent, Handlers-cleaners, Unmarried,5,40
626, Private, HS-grad, Never-married, Farming-fishing, Own-child,9,60
627, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,45
628, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband,9,64
629, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,40
630, Private, Bachelors, Married-civ-spouse, Sales, Husband,13,26
631, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried,10,40
