context_id,Date,Seasons,Holiday,Functioning Day
612,26/12/2017,Winter,No Holiday,Yes
613,26/12/2017,Winter,No Holiday,Yes
614,26/12/2017,Winter,No Holiday,Yes
615,26/12/2017,Winter,No Holiday,Yes
616,26/12/2017,Winter,No Holiday,Yes
617,26/12/2017,Winter,No Holiday,Yes
618,26/12/2017,Winter,No Holiday,Yes
619,26/12/2017,Winter,No Holiday,Yes
620,26/12/2017,Winter,No Holiday,Yes
621,26/12/2017,Winter,No Holiday,Yes
622,26/12/2017,Winter,No Holiday,Yes
623,26/12/2017,Winter,No Holiday,Yes
624,26/12/2017,Winter,No Holiday,Yes
625,27/12/2017,Winter,No Holiday,Yes
626,27/12/2017,Winter,No Holiday,Yes
627,27/12/2017,Winter,No Holiday,Yes
628,27/12/2017,Winter,No Holiday,Yes
629,27/12/2017,Winter,No Holiday,Yes
630,27/12/2017,Winter,No Holiday,Yes
631,27/12/2017,Winter,No Holiday,Yes
632,27/12/2017,Winter,No Holiday,Yes
633,27/12/2017,Winter,No Holiday,Yes
634,27/12/2017,Winter,No Holiday,Yes
635,27/12/2017,Winter,No Holiday,Yes
636,27/12/2017,Winter,No Holiday,Yes
637,27/12/2017,Winter,No Holiday,Yes
638,27/12/2017,Winter,No Holiday,Yes
639,27/12/2017,Winter,No Holiday,Yes
640,27/12/2017,Winter,No Holiday,Yes
641,27/12/2017,Winter,No Holiday,Yes
642,27/12/2017,Winter,No Holiday,Yes
643,27/12/2017,Winter,No Holiday,Yes
644,27/12/2017,Winter,No Holiday,Yes
645,27/12/2017,Winter,No Holiday,Yes
646,27/12/2017,Winter,No Holiday,Yes
647,27/12/2017,Winter,No Holiday,Yes
648,27/12/2017,Winter,No Holiday,Yes
649,28/12/2017,Winter,No Holiday,Yes
650,28/12/2017,Winter,No Holiday,Yes
651,28/12/2017,Winter,No Holiday,Yes
652,28/12/2017,Winter,No Holiday,Yes
653,28/12/2017,Winter,No Holiday,Yes
654,28/12/2017,Winter,No Holiday,Yes
655,28/12/2017,Winter,No Holiday,Yes
656,28/12/2017,Winter,No Holiday,Yes
657,28/12/2017,Winter,No Holiday,Yes
658,28/12/2017,Winter,No Holiday,Yes
659,28/12/2017,Winter,No Holiday,Yes
660,28/12/2017,Winter,No Holiday,Yes
661,28/12/2017,Winter,No Holiday,Yes
662,28/12/2017,Winter,No Holiday,Yes
663,28/12/2017,Winter,No Holiday,Yes
664,28/12/2017,Winter,No Holiday,Yes
665,28/12/2017,Winter,No Holiday,Yes
666,28/12/2017,Winter,No Holiday,Yes
667,28/12/2017,Winter,No Holiday,Yes
668,28/12/2017,Winter,No Holiday,Yes
669,28/12/2017,Winter,No Holiday,Yes
670,28/12/2017,Winter,No Holiday,Yes
671,28/12/2017,Winter,No Holiday,Yes
672,28/12/2017,Winter,No Holiday,Yes
673,29/12/2017,Winter,No Holiday,Yes
674,29/12/2017,Winter,No Holiday,Yes
675,29/12/2017,Winter,No Holiday,Yes
676,29/12/2017,Winter,No Holiday,Yes
677,29/12/2017,Winter,No Holiday,Yes
678,29/12/2017,Winter,No Holiday,Yes
679,29/12/2017,Winter,No Holiday,Yes
680,29/12/2017,Winter,No Holiday,Yes
681,29/12/2017,Winter,No Holiday,Yes
682,29/12/2017,Winter,No Holiday,Yes
683,29/12/2017,Winter,No Holiday,Yes
684,29/12/2017,Winter,No Holiday,Yes
685,29/12/2017,Winter,No Holiday,Yes
686,29/12/2017,Winter,No Holiday,Yes
687,29/12/2017,Winter,No Holiday,Yes
688,29/12/2017,Winter,No Holiday,Yes
689,29/12/2017,Winter,No Holiday,Yes
690,29/12/2017,Winter,No Holiday,Yes
691,29/12/2017,Winter,No Holiday,Yes
692,29/12/2017,Winter,No Holiday,Yes
693,29/12/2017,Winter,No Holiday,Yes
694,29/12/2017,Winter,No Holiday,Yes
695,29/12/2017,Winter,No Holiday,Yes
696,29/12/2017,Winter,No Holiday,Yes
697,30/12/2017,Winter,No Holiday,Yes
698,30/12/2017,Winter,No Holiday,Yes
699,30/12/2017,Winter,No Holiday,Yes
700,30/12/2017,Winter,No Holiday,Yes
701,30/12/2017,Winter,No Holiday,Yes
702,30/12/2017,Winter,No Holiday,Yes
703,30/12/2017,Winter,No Holiday,Yes
704,30/12/2017,Winter,No Holiday,Yes
705,30/12/2017,Winter,No Holiday,Yes
706,30/12/2017,Winter,No Holiday,Yes
707,30/12/2017,Winter,No Holiday,Yes
708,30/12/2017,Winter,No Holiday,Yes
709,30/12/2017,Winter,No Holiday,Yes
710,30/12/2017,Winter,No Holiday,Yes
711,30/12/2017,Winter,No Holiday,Yes
712,30/12/2017,Winter,No Holiday,Yes
713,30/12/2017,Winter,No Holiday,Yes
714,30/12/2017,Winter,No Holiday,Yes
715,30/12/2017,Winter,No Holiday,Yes
716,30/12/2017,Winter,No Holiday,Yes
717,30/12/2017,Winter,No Holiday,Yes
718,30/12/2017,Winter,No Holiday,Yes
719,30/12/2017,Winter,No Holiday,Yes
720,30/12/2017,Winter,No Holiday,Yes
721,31/12/2017,Winter,Holiday,Yes
722,31/12/2017,Winter,Holiday,Yes
723,31/12/2017,Winter,Holiday,Yes
724,31/12/2017,Winter,Holiday,Yes
725,31/12/2017,Winter,Holiday,Yes
726,31/12/2017,Winter,Holiday,Yes
727,31/12/2017,Winter,Holiday,Yes
728,31/12/2017,Winter,Holiday,Yes
729,31/12/2017,Winter,Holiday,Yes
730,31/12/2017,Winter,Holiday,Yes
731,31/12/2017,Winter,Holiday,Yes
732,31/12/2017,Winter,Holiday,Yes
733,31/12/2017,Winter,Holiday,Yes
734,31/12/2017,Winter,Holiday,Yes
735,31/12/2017,Winter,Holiday,Yes
736,31/12/2017,Winter,Holiday,Yes
737,31/12/2017,Winter,Holiday,Yes
738,31/12/2017,Winter,Holiday,Yes
739,31/12/2017,Winter,Holiday,Yes
740,31/12/2017,Winter,Holiday,Yes
741,31/12/2017,Winter,Holiday,Yes
742,31/12/2017,Winter,Holiday,Yes
743,31/12/2017,Winter,Holiday,Yes
744,31/12/2017,Winter,Holiday,Yes
745,01/01/2018,Winter,Holiday,Yes
746,01/01/2018,Winter,Holiday,Yes
747,01/01/2018,Winter,Holiday,Yes
748,01/01/2018,Winter,Holiday,Yes
749,01/01/2018,Winter,Holiday,Yes
750,01/01/2018,Winter,Holiday,Yes
751,01/01/2018,Winter,Holiday,Yes
752,01/01/2018,Winter,Holiday,Yes
753,01/01/2018,Winter,Holiday,Yes
754,01/01/2018,Winter,Holiday,Yes
755,01/01/2018,Winter,Holiday,Yes
756,01/01/2018,Winter,Holiday,Yes
757,01/01/2018,Winter,Holiday,Yes
758,01/01/2018,Winter,Holiday,Yes
759,01/01/2018,Winter,Holiday,Yes
760,01/01/2018,Winter,Holiday,Yes
761,01/01/2018,Winter,Holiday,Yes
762,01/01/2018,Winter,Holiday,Yes
763,01/01/2018,Winter,Holiday,Yes
764,01/01/2018,Winter,Holiday,Yes
765,01/01/2018,Winter,Holiday,Yes
766,01/01/2018,Winter,Holiday,Yes
767,01/01/2018,Winter,Holiday,Yes
768,01/01/2018,Winter,Holiday,Yes
769,02/01/2018,Winter,No Holiday,Yes
770,02/01/2018,Winter,No Holiday,Yes
771,02/01/2018,Winter,No Holiday,Yes
772,02/01/2018,Winter,No Holiday,Yes
773,02/01/2018,Winter,No Holiday,Yes
774,02/01/2018,Winter,No Holiday,Yes
775,02/01/2018,Winter,No Holiday,Yes
776,02/01/2018,Winter,No Holiday,Yes
777,02/01/2018,Winter,No Holiday,Yes
778,02/01/2018,Winter,No Holiday,Yes
779,02/01/2018,Winter,No Holiday,Yes
780,02/01/2018,Winter,No Holiday,Yes
781,02/01/2018,Winter,No Holiday,Yes
782,02/01/2018,Winter,No Holiday,Yes
783,02/01/2018,Winter,No Holiday,Yes
784,02/01/2018,Winter,No Holiday,Yes
785,02/01/2018,Winter,No Holiday,Yes
786,02/01/2018,Winter,No Holiday,Yes
787,02/01/2018,Winter,No Holiday,Yes
788,02/01/2018,Winter,No Holiday,Yes
790,02/01/2018,Winter,No Holiday,Yes
791,02/01/2018,Winter,No Holiday,Yes
792,02/01/2018,Winter,No Holiday,Yes
793,03/01/2018,Winter,No Holiday,Yes
794,03/01/2018,Winter,No Holiday,Yes
795,03/01/2018,Winter,No Holiday,Yes
796,03/01/2018,Winter,No Holiday,Yes
797,03/01/2018,Winter,No Holiday,Yes
798,03/01/2018,Winter,No Holiday,Yes
799,03/01/2018,Winter,No Holiday,Yes
800,03/01/2018,Winter,No Holiday,Yes
801,03/01/2018,Winter,No Holiday,Yes
802,03/01/2018,Winter,No Holiday,Yes
803,03/01/2018,Winter,No Holiday,Yes
804,03/01/2018,Winter,No Holiday,Yes
805,03/01/2018,Winter,No Holiday,Yes
806,03/01/2018,Winter,No Holiday,Yes
807,03/01/2018,Winter,No Holiday,Yes
808,03/01/2018,Winter,No Holiday,Yes
809,03/01/2018,Winter,No Holiday,Yes
810,03/01/2018,Winter,No Holiday,Yes
811,03/01/2018,Winter,No Holiday,Yes
812,03/01/2018,Winter,No Holiday,Yes
813,03/01/2018,Winter,No Holiday,Yes
814,03/01/2018,Winter,No Holiday,Yes
815,03/01/2018,Winter,No Holiday,Yes
816,03/01/2018,Winter,No Holiday,Yes
817,04/01/2018,Winter,No Holiday,Yes
818,04/01/2018,Winter,No Holiday,Yes
819,04/01/2018,Winter,No Holiday,Yes
820,04/01/2018,Winter,No Holiday,Yes
821,04/01/2018,Winter,No Holiday,Yes
822,04/01/2018,Winter,No Holiday,Yes
823,04/01/2018,Winter,No Holiday,Yes
824,04/01/2018,Winter,No Holiday,Yes
825,04/01/2018,Winter,No Holiday,Yes
826,04/01/2018,Winter,No Holiday,Yes
827,04/01/2018,Winter,No Holiday,Yes
828,04/01/2018,Winter,No Holiday,Yes
829,04/01/2018,Winter,No Holiday,Yes
830,04/01/2018,Winter,No Holiday,Yes
831,04/01/2018,Winter,No Holiday,Yes
833,04/01/2018,Winter,No Holiday,Yes
834,04/01/2018,Winter,No Holiday,Yes
835,04/01/2018,Winter,No Holiday,Yes
836,04/01/2018,Winter,No Holiday,Yes
837,04/01/2018,Winter,No Holiday,Yes
838,04/01/2018,Winter,No Holiday,Yes
839,04/01/2018,Winter,No Holiday,Yes
840,04/01/2018,Winter,No Holiday,Yes
841,05/01/2018,Winter,No Holiday,Yes
842,05/01/2018,Winter,No Holiday,Yes
843,05/01/2018,Winter,No Holiday,Yes
844,05/01/2018,Winter,No Holiday,Yes
845,05/01/2018,Winter,No Holiday,Yes
846,05/01/2018,Winter,No Holiday,Yes
847,05/01/2018,Winter,No Holiday,Yes
848,05/01/2018,Winter,No Holiday,Yes
849,05/01/2018,Winter,No Holiday,Yes
850,05/01/2018,Winter,No Holiday,Yes
851,05/01/2018,Winter,No Holiday,Yes
852,05/01/2018,Winter,No Holiday,Yes
853,05/01/2018,Winter,No Holiday,Yes
854,05/01/2018,Winter,No Holiday,Yes
855,05/01/2018,Winter,No Holiday,Yes
856,05/01/2018,Winter,No Holiday,Yes
857,05/01/2018,Winter,No Holiday,Yes
858,05/01/2018,Winter,No Holiday,Yes
859,05/01/2018,Winter,No Holiday,Yes
860,05/01/2018,Winter,No Holiday,Yes
861,05/01/2018,Winter,No Holiday,Yes
862,05/01/2018,Winter,No Holiday,Yes
863,05/01/2018,Winter,No Holiday,Yes
864,05/01/2018,Winter,No Holiday,Yes
865,06/01/2018,Winter,No Holiday,Yes
866,06/01/2018,Winter,No Holiday,Yes
867,06/01/2018,Winter,No Holiday,Yes
868,06/01/2018,Winter,No Holiday,Yes
869,06/01/2018,Winter,No Holiday,Yes
870,06/01/2018,Winter,No Holiday,Yes
871,06/01/2018,Winter,No Holiday,Yes
872,06/01/2018,Winter,No Holiday,Yes
873,06/01/2018,Winter,No Holiday,Yes
874,06/01/2018,Winter,No Holiday,Yes
875,06/01/2018,Winter,No Holiday,Yes
876,06/01/2018,Winter,No Holiday,Yes
877,06/01/2018,Winter,No Holiday,Yes
878,06/01/2018,Winter,No Holiday,Yes
879,06/01/2018,Winter,No Holiday,Yes
880,06/01/2018,Winter,No Holiday,Yes
881,06/01/2018,Winter,No Holiday,Yes
882,06/01/2018,Winter,No Holiday,Yes
883,06/01/2018,Winter,No Holiday,Yes
884,06/01/2018,Winter,No Holiday,Yes
885,06/01/2018,Winter,No Holiday,Yes
886,06/01/2018,Winter,No Holiday,Yes
887,06/01/2018,Winter,No Holiday,Yes
888,06/01/2018,Winter,No Holiday,Yes
889,07/01/2018,Winter,No Holiday,Yes
890,07/01/2018,Winter,No Holiday,Yes
891,07/01/2018,Winter,No Holiday,Yes
892,07/01/2018,Winter,No Holiday,Yes
893,07/01/2018,Winter,No Holiday,Yes
894,07/01/2018,Winter,No Holiday,Yes
895,07/01/2018,Winter,No Holiday,Yes
896,07/01/2018,Winter,No Holiday,Yes
897,07/01/2018,Winter,No Holiday,Yes
898,07/01/2018,Winter,No Holiday,Yes
899,07/01/2018,Winter,No Holiday,Yes
900,07/01/2018,Winter,No Holiday,Yes
901,07/01/2018,Winter,No Holiday,Yes
902,07/01/2018,Winter,No Holiday,Yes
903,07/01/2018,Winter,No Holiday,Yes
904,07/01/2018,Winter,No Holiday,Yes
905,07/01/2018,Winter,No Holiday,Yes
906,07/01/2018,Winter,No Holiday,Yes
907,07/01/2018,Winter,No Holiday,Yes
908,07/01/2018,Winter,No Holiday,Yes
909,07/01/2018,Winter,No Holiday,Yes
910,07/01/2018,Winter,No Holiday,Yes
911,07/01/2018,Winter,No Holiday,Yes
912,07/01/2018,Winter,No Holiday,Yes
913,08/01/2018,Winter,No Holiday,Yes
914,08/01/2018,Winter,No Holiday,Yes
915,08/01/2018,Winter,No Holiday,Yes
916,08/01/2018,Winter,No Holiday,Yes
917,08/01/2018,Winter,No Holiday,Yes
918,08/01/2018,Winter,No Holiday,Yes
919,08/01/2018,Winter,No Holiday,Yes
920,08/01/2018,Winter,No Holiday,Yes
921,08/01/2018,Winter,No Holiday,Yes
922,08/01/2018,Winter,No Holiday,Yes
923,08/01/2018,Winter,No Holiday,Yes
924,08/01/2018,Winter,No Holiday,Yes
925,08/01/2018,Winter,No Holiday,Yes
926,08/01/2018,Winter,No Holiday,Yes
927,08/01/2018,Winter,No Holiday,Yes
928,08/01/2018,Winter,No Holiday,Yes
929,08/01/2018,Winter,No Holiday,Yes
930,08/01/2018,Winter,No Holiday,Yes
931,08/01/2018,Winter,No Holiday,Yes
932,08/01/2018,Winter,No Holiday,Yes
933,08/01/2018,Winter,No Holiday,Yes
934,08/01/2018,Winter,No Holiday,Yes
935,08/01/2018,Winter,No Holiday,Yes
936,08/01/2018,Winter,No Holiday,Yes
937,09/01/2018,Winter,No Holiday,Yes
938,09/01/2018,Winter,No Holiday,Yes
939,09/01/2018,Winter,No Holiday,Yes
940,09/01/2018,Winter,No Holiday,Yes
941,09/01/2018,Winter,No Holiday,Yes
942,09/01/2018,Winter,No Holiday,Yes
943,09/01/2018,Winter,No Holiday,Yes
944,09/01/2018,Winter,No Holiday,Yes
945,09/01/2018,Winter,No Holiday,Yes
946,09/01/2018,Winter,No Holiday,Yes
947,09/01/2018,Winter,No Holiday,Yes
948,09/01/2018,Winter,No Holiday,Yes
949,09/01/2018,Winter,No Holiday,Yes
950,09/01/2018,Winter,No Holiday,Yes
951,09/01/2018,Winter,No Holiday,Yes
952,09/01/2018,Winter,No Holiday,Yes
953,09/01/2018,Winter,No Holiday,Yes
954,09/01/2018,Winter,No Holiday,Yes
955,09/01/2018,Winter,No Holiday,Yes
956,09/01/2018,Winter,No Holiday,Yes
957,09/01/2018,Winter,No Holiday,Yes
958,09/01/2018,Winter,No Holiday,Yes
959,09/01/2018,Winter,No Holiday,Yes
960,09/01/2018,Winter,No Holiday,Yes
961,10/01/2018,Winter,No Holiday,Yes
962,10/01/2018,Winter,No Holiday,Yes
963,10/01/2018,Winter,No Holiday,Yes
964,10/01/2018,Winter,No Holiday,Yes
965,10/01/2018,Winter,No Holiday,Yes
966,10/01/2018,Winter,No Holiday,Yes
967,10/01/2018,Winter,No Holiday,Yes
968,10/01/2018,Winter,No Holiday,Yes
969,10/01/2018,Winter,No Holiday,Yes
970,10/01/2018,Winter,No Holiday,Yes
971,10/01/2018,Winter,No Holiday,Yes
972,10/01/2018,Winter,No Holiday,Yes
973,10/01/2018,Winter,No Holiday,Yes
974,10/01/2018,Winter,No Holiday,Yes
975,10/01/2018,Winter,No Holiday,Yes
976,10/01/2018,Winter,No Holiday,Yes
977,10/01/2018,Winter,No Holiday,Yes
978,10/01/2018,Winter,No Holiday,Yes
979,10/01/2018,Winter,No Holiday,Yes
980,10/01/2018,Winter,No Holiday,Yes
981,10/01/2018,Winter,No Holiday,Yes
982,10/01/2018,Winter,No Holiday,Yes
983,10/01/2018,Winter,No Holiday,Yes
984,10/01/2018,Winter,No Holiday,Yes
985,11/01/2018,Winter,No Holiday,Yes
986,11/01/2018,Winter,No Holiday,Yes
987,11/01/2018,Winter,No Holiday,Yes
988,11/01/2018,Winter,No Holiday,Yes
989,11/01/2018,Winter,No Holiday,Yes
990,11/01/2018,Winter,No Holiday,Yes
991,11/01/2018,Winter,No Holiday,Yes
992,11/01/2018,Winter,No Holiday,Yes
993,11/01/2018,Winter,No Holiday,Yes
994,11/01/2018,Winter,No Holiday,Yes
995,11/01/2018,Winter,No Holiday,Yes
996,11/01/2018,Winter,No Holiday,Yes
997,11/01/2018,Winter,No Holiday,Yes
998,11/01/2018,Winter,No Holiday,Yes
999,11/01/2018,Winter,No Holiday,Yes
1000,11/01/2018,Winter,No Holiday,Yes
1001,11/01/2018,Winter,No Holiday,Yes
1002,11/01/2018,Winter,No Holiday,Yes
1003,11/01/2018,Winter,No Holiday,Yes
1004,11/01/2018,Winter,No Holiday,Yes
1005,11/01/2018,Winter,No Holiday,Yes
1006,11/01/2018,Winter,No Holiday,Yes
1007,11/01/2018,Winter,No Holiday,Yes
1008,11/01/2018,Winter,No Holiday,Yes
1009,12/01/2018,Winter,No Holiday,Yes
1010,12/01/2018,Winter,No Holiday,Yes
1011,12/01/2018,Winter,No Holiday,Yes
1012,12/01/2018,Winter,No Holiday,Yes
1013,12/01/2018,Winter,No Holiday,Yes
1014,12/01/2018,Winter,No Holiday,Yes
1015,12/01/2018,Winter,No Holiday,Yes
1016,12/01/2018,Winter,No Holiday,Yes
1017,12/01/2018,Winter,No Holiday,Yes
1018,12/01/2018,Winter,No Holiday,Yes
1019,12/01/2018,Winter,No Holiday,Yes
1020,12/01/2018,Winter,No Holiday,Yes
1021,12/01/2018,Winter,No Holiday,Yes
1022,12/01/2018,Winter,No Holiday,Yes
1023,12/01/2018,Winter,No Holiday,Yes
1024,12/01/2018,Winter,No Holiday,Yes
1025,12/01/2018,Winter,No Holiday,Yes
1026,12/01/2018,Winter,No Holiday,Yes
1027,12/01/2018,Winter,No Holiday,Yes
1028,12/01/2018,Winter,No Holiday,Yes
1029,12/01/2018,Winter,No Holiday,Yes
1030,12/01/2018,Winter,No Holiday,Yes
1031,12/01/2018,Winter,No Holiday,Yes
1032,12/01/2018,Winter,No Holiday,Yes
1033,13/01/2018,Winter,No Holiday,Yes
1034,13/01/2018,Winter,No Holiday,Yes
1035,13/01/2018,Winter,No Holiday,Yes
1036,13/01/2018,Winter,No Holiday,Yes
1037,13/01/2018,Winter,No Holiday,Yes
1038,13/01/2018,Winter,No Holiday,Yes
1039,13/01/2018,Winter,No Holiday,Yes
1040,13/01/2018,Winter,No Holiday,Yes
1041,13/01/2018,Winter,No Holiday,Yes
1042,13/01/2018,Winter,No Holiday,Yes
1043,13/01/2018,Winter,No Holiday,Yes
1044,13/01/2018,Winter,No Holiday,Yes
1045,13/01/2018,Winter,No Holiday,Yes
1046,13/01/2018,Winter,No Holiday,Yes
1047,13/01/2018,Winter,No Holiday,Yes
1048,13/01/2018,Winter,No Holiday,Yes
1049,13/01/2018,Winter,No Holiday,Yes
1050,13/01/2018,Winter,No Holiday,Yes
1051,13/01/2018,Winter,No Holiday,Yes
1052,13/01/2018,Winter,No Holiday,Yes
1053,13/01/2018,Winter,No Holiday,Yes
1054,13/01/2018,Winter,No Holiday,Yes
1055,13/01/2018,Winter,No Holiday,Yes
1056,13/01/2018,Winter,No Holiday,Yes
1057,14/01/2018,Winter,No Holiday,Yes
1058,14/01/2018,Winter,No Holiday,Yes
1059,14/01/2018,Winter,No Holiday,Yes
1060,14/01/2018,Winter,No Holiday,Yes
1061,14/01/2018,Winter,No Holiday,Yes
1062,14/01/2018,Winter,No Holiday,Yes
1063,14/01/2018,Winter,No Holiday,Yes
1064,14/01/2018,Winter,No Holiday,Yes
1065,14/01/2018,Winter,No Holiday,Yes
1066,14/01/2018,Winter,No Holiday,Yes
1067,14/01/2018,Winter,No Holiday,Yes
1068,14/01/2018,Winter,No Holiday,Yes
1069,14/01/2018,Winter,No Holiday,Yes
1070,14/01/2018,Winter,No Holiday,Yes
1071,14/01/2018,Winter,No Holiday,Yes
1072,14/01/2018,Winter,No Holiday,Yes
1073,14/01/2018,Winter,No Holiday,Yes
1074,14/01/2018,Winter,No Holiday,Yes
1075,14/01/2018,Winter,No Holiday,Yes
1076,14/01/2018,Winter,No Holiday,Yes
1077,14/01/2018,Winter,No Holiday,Yes
1078,14/01/2018,Winter,No Holiday,Yes
1079,14/01/2018,Winter,No Holiday,Yes
1080,14/01/2018,Winter,No Holiday,Yes
1081,15/01/2018,Winter,No Holiday,Yes
1082,15/01/2018,Winter,No Holiday,Yes
1083,15/01/2018,Winter,No Holiday,Yes
1084,15/01/2018,Winter,No Holiday,Yes
1085,15/01/2018,Winter,No Holiday,Yes
1086,15/01/2018,Winter,No Holiday,Yes
1087,15/01/2018,Winter,No Holiday,Yes
1088,15/01/2018,Winter,No Holiday,Yes
1089,15/01/2018,Winter,No Holiday,Yes
1090,15/01/2018,Winter,No Holiday,Yes
1091,15/01/2018,Winter,No Holiday,Yes
1092,15/01/2018,Winter,No Holiday,Yes
1093,15/01/2018,Winter,No Holiday,Yes
1094,15/01/2018,Winter,No Holiday,Yes
1095,15/01/2018,Winter,No Holiday,Yes
1096,15/01/2018,Winter,No Holiday,Yes
1097,15/01/2018,Winter,No Holiday,Yes
1098,15/01/2018,Winter,No Holiday,Yes
1099,15/01/2018,Winter,No Holiday,Yes
1100,15/01/2018,Winter,No Holiday,Yes
1101,15/01/2018,Winter,No Holiday,Yes
1102,15/01/2018,Winter,No Holiday,Yes
1103,15/01/2018,Winter,No Holiday,Yes
1104,15/01/2018,Winter,No Holiday,Yes
1105,16/01/2018,Winter,No Holiday,Yes
1106,16/01/2018,Winter,No Holiday,Yes
1107,16/01/2018,Winter,No Holiday,Yes
1108,16/01/2018,Winter,No Holiday,Yes
1109,16/01/2018,Winter,No Holiday,Yes
1110,16/01/2018,Winter,No Holiday,Yes
1111,16/01/2018,Winter,No Holiday,Yes
1112,16/01/2018,Winter,No Holiday,Yes
1113,16/01/2018,Winter,No Holiday,Yes
1114,16/01/2018,Winter,No Holiday,Yes
1115,16/01/2018,Winter,No Holiday,Yes
1116,16/01/2018,Winter,No Holiday,Yes
1117,16/01/2018,Winter,No Holiday,Yes
1118,16/01/2018,Winter,No Holiday,Yes
1119,16/01/2018,Winter,No Holiday,Yes
1120,16/01/2018,Winter,No Holiday,Yes
1121,16/01/2018,Winter,No Holiday,Yes
1122,16/01/2018,Winter,No Holiday,Yes
1123,16/01/2018,Winter,No Holiday,Yes
1124,16/01/2018,Winter,No Holiday,Yes
1125,16/01/2018,Winter,No Holiday,Yes
1126,16/01/2018,Winter,No Holiday,Yes
1127,16/01/2018,Winter,No Holiday,Yes
1128,16/01/2018,Winter,No Holiday,Yes
1129,17/01/2018,Winter,No Holiday,Yes
1130,17/01/2018,Winter,No Holiday,Yes
1131,17/01/2018,Winter,No Holiday,Yes
1132,17/01/2018,Winter,No Holiday,Yes
1134,17/01/2018,Winter,No Holiday,Yes
1135,17/01/2018,Winter,No Holiday,Yes
1136,17/01/2018,Winter,No Holiday,Yes
1137,17/01/2018,Winter,No Holiday,Yes
1138,17/01/2018,Winter,No Holiday,Yes
1139,17/01/2018,Winter,No Holiday,Yes
1140,17/01/2018,Winter,No Holiday,Yes
1141,17/01/2018,Winter,No Holiday,Yes
1142,17/01/2018,Winter,No Holiday,Yes
1143,17/01/2018,Winter,No Holiday,Yes
1144,17/01/2018,Winter,No Holiday,Yes
1145,17/01/2018,Winter,No Holiday,Yes
1146,17/01/2018,Winter,No Holiday,Yes
1147,17/01/2018,Winter,No Holiday,Yes
1148,17/01/2018,Winter,No Holiday,Yes
1149,17/01/2018,Winter,No Holiday,Yes
1150,17/01/2018,Winter,No Holiday,Yes
1151,17/01/2018,Winter,No Holiday,Yes
1152,17/01/2018,Winter,No Holiday,Yes
1153,18/01/2018,Winter,No Holiday,Yes
1154,18/01/2018,Winter,No Holiday,Yes
1155,18/01/2018,Winter,No Holiday,Yes
1156,18/01/2018,Winter,No Holiday,Yes
1157,18/01/2018,Winter,No Holiday,Yes
1158,18/01/2018,Winter,No Holiday,Yes
1159,18/01/2018,Winter,No Holiday,Yes
1160,18/01/2018,Winter,No Holiday,Yes
1161,18/01/2018,Winter,No Holiday,Yes
1162,18/01/2018,Winter,No Holiday,Yes
1163,18/01/2018,Winter,No Holiday,Yes
1164,18/01/2018,Winter,No Holiday,Yes
1165,18/01/2018,Winter,No Holiday,Yes
1166,18/01/2018,Winter,No Holiday,Yes
1167,18/01/2018,Winter,No Holiday,Yes
1168,18/01/2018,Winter,No Holiday,Yes
1169,18/01/2018,Winter,No Holiday,Yes
1170,18/01/2018,Winter,No Holiday,Yes
1171,18/01/2018,Winter,No Holiday,Yes
1172,18/01/2018,Winter,No Holiday,Yes
1173,18/01/2018,Winter,No Holiday,Yes
1174,18/01/2018,Winter,No Holiday,Yes
1175,18/01/2018,Winter,No Holiday,Yes
1176,18/01/2018,Winter,No Holiday,Yes
1177,19/01/2018,Winter,No Holiday,Yes
1178,19/01/2018,Winter,No Holiday,Yes
1179,19/01/2018,Winter,No Holiday,Yes
1180,19/01/2018,Winter,No Holiday,Yes
1181,19/01/2018,Winter,No Holiday,Yes
1182,19/01/2018,Winter,No Holiday,Yes
1183,19/01/2018,Winter,No Holiday,Yes
1184,19/01/2018,Winter,No Holiday,Yes
1185,19/01/2018,Winter,No Holiday,Yes
1186,19/01/2018,Winter,No Holiday,Yes
1187,19/01/2018,Winter,No Holiday,Yes
1188,19/01/2018,Winter,No Holiday,Yes
1189,19/01/2018,Winter,No Holiday,Yes
1190,19/01/2018,Winter,No Holiday,Yes
1191,19/01/2018,Winter,No Holiday,Yes
1192,19/01/2018,Winter,No Holiday,Yes
1193,19/01/2018,Winter,No Holiday,Yes
1194,19/01/2018,Winter,No Holiday,Yes
1195,19/01/2018,Winter,No Holiday,Yes
1196,19/01/2018,Winter,No Holiday,Yes
1197,19/01/2018,Winter,No Holiday,Yes
1198,19/01/2018,Winter,No Holiday,Yes
1199,19/01/2018,Winter,No Holiday,Yes
1201,20/01/2018,Winter,No Holiday,Yes
1202,20/01/2018,Winter,No Holiday,Yes
1203,20/01/2018,Winter,No Holiday,Yes
1204,20/01/2018,Winter,No Holiday,Yes
1205,20/01/2018,Winter,No Holiday,Yes
1206,20/01/2018,Winter,No Holiday,Yes
1207,20/01/2018,Winter,No Holiday,Yes
1208,20/01/2018,Winter,No Holiday,Yes
1209,20/01/2018,Winter,No Holiday,Yes
1210,20/01/2018,Winter,No Holiday,Yes
1211,20/01/2018,Winter,No Holiday,Yes
1212,20/01/2018,Winter,No Holiday,Yes
1213,20/01/2018,Winter,No Holiday,Yes
1214,20/01/2018,Winter,No Holiday,Yes
1215,20/01/2018,Winter,No Holiday,Yes
