rental_id,Date,Hour,Rented Bike Count
1069,14/01/2018,12,226
1070,14/01/2018,13,272
1071,14/01/2018,14,304
1072,14/01/2018,15,353
1073,14/01/2018,16,366
1074,14/01/2018,17,302
1075,14/01/2018,18,250
1076,14/01/2018,19,208
1077,14/01/2018,20,210
1078,14/01/2018,21,213
1079,14/01/2018,22,196
1080,14/01/2018,23,144
1081,15/01/2018,0,171
1082,15/01/2018,1,122
1083,15/01/2018,2,74
1084,15/01/2018,3,58
1085,15/01/2018,4,38
1086,15/01/2018,5,55
1087,15/01/2018,6,82
1088,15/01/2018,7,209
1089,15/01/2018,8,444
1090,15/01/2018,9,303
1091,15/01/2018,10,212
1092,15/01/2018,11,254
1093,15/01/2018,12,311
1094,15/01/2018,13,309
1095,15/01/2018,14,306
1096,15/01/2018,15,349
1097,15/01/2018,16,365
1098,15/01/2018,17,455
1099,15/01/2018,18,555
1100,15/01/2018,19,444
1101,15/01/2018,20,321
1102,15/01/2018,21,334
1103,15/01/2018,22,333
1104,15/01/2018,23,230
1105,16/01/2018,0,212
1106,16/01/2018,1,207
1107,16/01/2018,2,141
1108,16/01/2018,3,81
1109,16/01/2018,4,51
1110,16/01/2018,5,58
1111,16/01/2018,6,140
1112,16/01/2018,7,318
1113,16/01/2018,8,650
1114,16/01/2018,9,376
1115,16/01/2018,10,221
1116,16/01/2018,11,256
1117,16/01/2018,12,276
1118,16/01/2018,13,296
1119,16/01/2018,14,276
1120,16/01/2018,15,250
1121,16/01/2018,16,277
1122,16/01/2018,17,381
1123,16/01/2018,18,592
1124,16/01/2018,19,409
1125,16/01/2018,20,332
1126,16/01/2018,21,342
1127,16/01/2018,22,321
1128,16/01/2018,23,242
1129,17/01/2018,0,204
1130,17/01/2018,1,183
1131,17/01/2018,2,140
1132,17/01/2018,3,75
1133,17/01/2018,4,55
1134,17/01/2018,5,72
1135,17/01/2018,6,115
1136,17/01/2018,7,272
1137,17/01/2018,8,537
1138,17/01/2018,9,337
1139,17/01/2018,10,212
1140,17/01/2018,11,270
1141,17/01/2018,12,310
1142,17/01/2018,13,273
1143,17/01/2018,14,258
1144,17/01/2018,15,278
1145,17/01/2018,16,314
1146,17/01/2018,17,380
1147,17/01/2018,18,501
1148,17/01/2018,19,360
1149,17/01/2018,20,286
1150,17/01/2018,21,320
1151,17/01/2018,22,313
1152,17/01/2018,23,227
1153,18/01/2018,0,215
1154,18/01/2018,1,190
1155,18/01/2018,2,137
1156,18/01/2018,3,95
1157,18/01/2018,4,50
1158,18/01/2018,5,68
1159,18/01/2018,6,107
1160,18/01/2018,7,279
1161,18/01/2018,8,537
1162,18/01/2018,9,305
1163,18/01/2018,10,188
1164,18/01/2018,11,261
1165,18/01/2018,12,267
1166,18/01/2018,13,307
1167,18/01/2018,14,301
1168,18/01/2018,15,269
1169,18/01/2018,16,328
1170,18/01/2018,17,416
1171,18/01/2018,18,506
1172,18/01/2018,19,365
1173,18/01/2018,20,303
1174,18/01/2018,21,339
1175,18/01/2018,22,318
1176,18/01/2018,23,232
1177,19/01/2018,0,211
1178,19/01/2018,1,207
1179,19/01/2018,2,140
1180,19/01/2018,3,93
1181,19/01/2018,4,58
1182,19/01/2018,5,61
1183,19/01/2018,6,151
1184,19/01/2018,7,334
1185,19/01/2018,8,648
1186,19/01/2018,9,387
1187,19/01/2018,10,255
1188,19/01/2018,11,283
1189,19/01/2018,12,341
1190,19/01/2018,13,341
1191,19/01/2018,14,349
1192,19/01/2018,15,381
1193,19/01/2018,16,390
1194,19/01/2018,17,468
1195,19/01/2018,18,702
1196,19/01/2018,19,471
1197,19/01/2018,20,342
1198,19/01/2018,21,331
1199,19/01/2018,22,292
1200,19/01/2018,23,236
1201,20/01/2018,0,228
1202,20/01/2018,1,258
1203,20/01/2018,2,216
1204,20/01/2018,3,118
1205,20/01/2018,4,89
1206,20/01/2018,5,56
1207,20/01/2018,6,50
1208,20/01/2018,7,101
1209,20/01/2018,8,191
1210,20/01/2018,9,234
1211,20/01/2018,10,259
1212,20/01/2018,11,285
1213,20/01/2018,12,325
1214,20/01/2018,13,356
1215,20/01/2018,14,334
1216,20/01/2018,15,406
1217,20/01/2018,16,352
1218,20/01/2018,17,377
1219,20/01/2018,18,283
1220,20/01/2018,19,223
1221,20/01/2018,20,219
1222,20/01/2018,21,220
1223,20/01/2018,22,232
1224,20/01/2018,23,164
1225,21/01/2018,0,196
1226,21/01/2018,1,177
1227,21/01/2018,2,107
1228,21/01/2018,3,107
1229,21/01/2018,4,73
1230,21/01/2018,5,32
1231,21/01/2018,6,36
1232,21/01/2018,7,61
1233,21/01/2018,8,115
1234,21/01/2018,9,152
1235,21/01/2018,10,189
1236,21/01/2018,11,216
1237,21/01/2018,12,271
1238,21/01/2018,13,343
1239,21/01/2018,14,340
1240,21/01/2018,15,389
1241,21/01/2018,16,396
1242,21/01/2018,17,383
1243,21/01/2018,18,295
1244,21/01/2018,19,223
1245,21/01/2018,20,258
1246,21/01/2018,21,237
1247,21/01/2018,22,207
1248,21/01/2018,23,170
1249,22/01/2018,0,171
1250,22/01/2018,1,97
1251,22/01/2018,2,73
1252,22/01/2018,3,53
1253,22/01/2018,4,31
1254,22/01/2018,5,60
1255,22/01/2018,6,165
1256,22/01/2018,7,316
1257,22/01/2018,8,683
1258,22/01/2018,9,365
1259,22/01/2018,10,221
1260,22/01/2018,11,277
1261,22/01/2018,12,323
1262,22/01/2018,13,281
1263,22/01/2018,14,249
1264,22/01/2018,15,63
1265,22/01/2018,16,18
1266,22/01/2018,17,43
1267,22/01/2018,18,170
1268,22/01/2018,19,167
1269,22/01/2018,20,181
1270,22/01/2018,21,187
1271,22/01/2018,22,170
1272,22/01/2018,23,139
1273,23/01/2018,0,96
1274,23/01/2018,1,120
1275,23/01/2018,2,75
1276,23/01/2018,3,55
1277,23/01/2018,4,45
1278,23/01/2018,5,44
1279,23/01/2018,6,84
1280,23/01/2018,7,211
1281,23/01/2018,8,423
1282,23/01/2018,9,228
1283,23/01/2018,10,132
1284,23/01/2018,11,184
1285,23/01/2018,12,180
1286,23/01/2018,13,189
1287,23/01/2018,14,169
1288,23/01/2018,15,181
1289,23/01/2018,16,181
1290,23/01/2018,17,239
1291,23/01/2018,18,351
1292,23/01/2018,19,248
1293,23/01/2018,20,178
1294,23/01/2018,21,145
1295,23/01/2018,22,117
1296,23/01/2018,23,106
1297,24/01/2018,0,90
1298,24/01/2018,1,89
1299,24/01/2018,2,50
1300,24/01/2018,3,32
1301,24/01/2018,4,24
1302,24/01/2018,5,34
1303,24/01/2018,6,71
1304,24/01/2018,7,164
1305,24/01/2018,8,364
1306,24/01/2018,9,192
1307,24/01/2018,10,90
1308,24/01/2018,11,124
1309,24/01/2018,12,121
1310,24/01/2018,13,140
1311,24/01/2018,14,125
1312,24/01/2018,15,149
1313,24/01/2018,16,124
1314,24/01/2018,17,203
1315,24/01/2018,18,297
1316,24/01/2018,19,211
1317,24/01/2018,20,125
1318,24/01/2018,21,132
1319,24/01/2018,22,121
1320,24/01/2018,23,82
1321,25/01/2018,0,78
1322,25/01/2018,1,68
1323,25/01/2018,2,60
1324,25/01/2018,3,32
1325,25/01/2018,4,22
1326,25/01/2018,5,34
1327,25/01/2018,6,71
1328,25/01/2018,7,165
1329,25/01/2018,8,349
1330,25/01/2018,9,187
1331,25/01/2018,10,105
1332,25/01/2018,11,122
1333,25/01/2018,12,142
1334,25/01/2018,13,130
1335,25/01/2018,14,160
1336,25/01/2018,15,130
1337,25/01/2018,16,152
1338,25/01/2018,17,170
1339,25/01/2018,18,288
1340,25/01/2018,19,178
1341,25/01/2018,20,141
1342,25/01/2018,21,137
1343,25/01/2018,22,113
1344,25/01/2018,23,79
1345,26/01/2018,0,68
1346,26/01/2018,1,93
1347,26/01/2018,2,54
1348,26/01/2018,3,41
1349,26/01/2018,4,24
1350,26/01/2018,5,36
1351,26/01/2018,6,64
1352,26/01/2018,7,142
1353,26/01/2018,8,322
1354,26/01/2018,9,149
1355,26/01/2018,10,96
1356,26/01/2018,11,93
1357,26/01/2018,12,111
1358,26/01/2018,13,115
1359,26/01/2018,14,116
1360,26/01/2018,15,140
1361,26/01/2018,16,147
1362,26/01/2018,17,196
1363,26/01/2018,18,305
1364,26/01/2018,19,171
1365,26/01/2018,20,121
1366,26/01/2018,21,130
1367,26/01/2018,22,108
1368,26/01/2018,23,89
1369,27/01/2018,0,80
1370,27/01/2018,1,94
1371,27/01/2018,2,75
1372,27/01/2018,3,41
1373,27/01/2018,4,36
1374,27/01/2018,5,25
1375,27/01/2018,6,33
1376,27/01/2018,7,57
1377,27/01/2018,8,84
1378,27/01/2018,9,105
1379,27/01/2018,10,96
1380,27/01/2018,11,125
1381,27/01/2018,12,145
1382,27/01/2018,13,189
1383,27/01/2018,14,193
1384,27/01/2018,15,192
1385,27/01/2018,16,195
1386,27/01/2018,17,207
1387,27/01/2018,18,162
1388,27/01/2018,19,122
1389,27/01/2018,20,117
1390,27/01/2018,21,103
1391,27/01/2018,22,114
1392,27/01/2018,23,103
1393,28/01/2018,0,125
1394,28/01/2018,1,103
1395,28/01/2018,2,72
1396,28/01/2018,3,67
1397,28/01/2018,4,38
1398,28/01/2018,5,21
1399,28/01/2018,6,30
1400,28/01/2018,7,42
1401,28/01/2018,8,72
1402,28/01/2018,9,104
1403,28/01/2018,10,111
1404,28/01/2018,11,145
1405,28/01/2018,12,189
1406,28/01/2018,13,206
1407,28/01/2018,14,225
1408,28/01/2018,15,217
1409,28/01/2018,16,187
1410,28/01/2018,17,178
1411,28/01/2018,18,157
1412,28/01/2018,19,134
1413,28/01/2018,20,113
1414,28/01/2018,21,106
1415,28/01/2018,22,105
1416,28/01/2018,23,81
1417,29/01/2018,0,80
1418,29/01/2018,1,62
1419,29/01/2018,2,49
1420,29/01/2018,3,27
1421,29/01/2018,4,26
1422,29/01/2018,5,50
1423,29/01/2018,6,94
1424,29/01/2018,7,231
1425,29/01/2018,8,450
1426,29/01/2018,9,217
1427,29/01/2018,10,135
1428,29/01/2018,11,166
1429,29/01/2018,12,186
1430,29/01/2018,13,166
1431,29/01/2018,14,168
1432,29/01/2018,15,177
1433,29/01/2018,16,195
1434,29/01/2018,17,239
1435,29/01/2018,18,438
1436,29/01/2018,19,282
1437,29/01/2018,20,197
1438,29/01/2018,21,182
1439,29/01/2018,22,172
1440,29/01/2018,23,99
1441,30/01/2018,0,108
1442,30/01/2018,1,129
1443,30/01/2018,2,84
1444,30/01/2018,3,54
1445,30/01/2018,4,33
1446,30/01/2018,5,47
1447,30/01/2018,6,94
1448,30/01/2018,7,214
1449,30/01/2018,8,491
1450,30/01/2018,9,254
1451,30/01/2018,10,170
1452,30/01/2018,11,220
1453,30/01/2018,12,253
1454,30/01/2018,13,225
1455,30/01/2018,14,238
1456,30/01/2018,15,173
1457,30/01/2018,16,94
1458,30/01/2018,17,53
1459,30/01/2018,18,100
1460,30/01/2018,19,59
1461,30/01/2018,20,72
1462,30/01/2018,21,60
1463,30/01/2018,22,73
1464,30/01/2018,23,62
1465,31/01/2018,0,69
1466,31/01/2018,1,96
1467,31/01/2018,2,60
1468,31/01/2018,3,47
1469,31/01/2018,4,34
1470,31/01/2018,5,34
1471,31/01/2018,6,63
1472,31/01/2018,7,124
1473,31/01/2018,8,273
1474,31/01/2018,9,137
1475,31/01/2018,10,102
1476,31/01/2018,11,144
1477,31/01/2018,12,160
1478,31/01/2018,13,171
1479,31/01/2018,14,156
1480,31/01/2018,15,214
1481,31/01/2018,16,216
1482,31/01/2018,17,279
1483,31/01/2018,18,403
1484,31/01/2018,19,270
1485,31/01/2018,20,229
1486,31/01/2018,21,229
1487,31/01/2018,22,188
1488,31/01/2018,23,132
1489,01/02/2018,0,122
1490,01/02/2018,1,149
1491,01/02/2018,2,103
1492,01/02/2018,3,81
1493,01/02/2018,4,37
1494,01/02/2018,5,51
1495,01/02/2018,6,95
1496,01/02/2018,7,244
1497,01/02/2018,8,459
1498,01/02/2018,9,259
1499,01/02/2018,10,168
1500,01/02/2018,11,194
1501,01/02/2018,12,240
1502,01/02/2018,13,233
1503,01/02/2018,14,256
1504,01/02/2018,15,293
1505,01/02/2018,16,268
1506,01/02/2018,17,341
1507,01/02/2018,18,542
1508,01/02/2018,19,344
1509,01/02/2018,20,263
1510,01/02/2018,21,257
1511,01/02/2018,22,235
1512,01/02/2018,23,143
1513,02/02/2018,0,138
1514,02/02/2018,1,159
1515,02/02/2018,2,102
1516,02/02/2018,3,65
1517,02/02/2018,4,47
1518,02/02/2018,5,48
1519,02/02/2018,6,115
1520,02/02/2018,7,267
1521,02/02/2018,8,558
1522,02/02/2018,9,280
1523,02/02/2018,10,187
1524,02/02/2018,11,234
1525,02/02/2018,12,303
1526,02/02/2018,13,294
1527,02/02/2018,14,293
1528,02/02/2018,15,310
1529,02/02/2018,16,330
1530,02/02/2018,17,382
1531,02/02/2018,18,592
1532,02/02/2018,19,379
1533,02/02/2018,20,241
1534,02/02/2018,21,225
1535,02/02/2018,22,227
1536,02/02/2018,23,178
1537,03/02/2018,0,182
1538,03/02/2018,1,184
1539,03/02/2018,2,123
1540,03/02/2018,3,60
1541,03/02/2018,4,35
1542,03/02/2018,5,31
1543,03/02/2018,6,33
1544,03/02/2018,7,67
1545,03/02/2018,8,116
1546,03/02/2018,9,168
1547,03/02/2018,10,144
1548,03/02/2018,11,195
1549,03/02/2018,12,192
1550,03/02/2018,13,229
1551,03/02/2018,14,196
1552,03/02/2018,15,210
1553,03/02/2018,16,205
1554,03/02/2018,17,211
1555,03/02/2018,18,175
1556,03/02/2018,19,135
1557,03/02/2018,20,109
1558,03/02/2018,21,107
1559,03/02/2018,22,92
1560,03/02/2018,23,91
1561,04/02/2018,0,98
1562,04/02/2018,1,90
1563,04/02/2018,2,60
1564,04/02/2018,3,54
1565,04/02/2018,4,35
1566,04/02/2018,5,21
1567,04/02/2018,6,23
1568,04/02/2018,7,34
1569,04/02/2018,8,70
1570,04/02/2018,9,97
1571,04/02/2018,10,103
1572,04/02/2018,11,115
1573,04/02/2018,12,165
1574,04/02/2018,13,152
1575,04/02/2018,14,177
1576,04/02/2018,15,190
1577,04/02/2018,16,181
1578,04/02/2018,17,184
1579,04/02/2018,18,154
1580,04/02/2018,19,124
1581,04/02/2018,20,98
1582,04/02/2018,21,107
1583,04/02/2018,22,78
1584,04/02/2018,23,77
1585,05/02/2018,0,82
1586,05/02/2018,1,52
1587,05/02/2018,2,39
1588,05/02/2018,3,33
1589,05/02/2018,4,20
1590,05/02/2018,5,37
1591,05/02/2018,6,110
1592,05/02/2018,7,227
1593,05/02/2018,8,433
1594,05/02/2018,9,216
1595,05/02/2018,10,123
1596,05/02/2018,11,156
1597,05/02/2018,12,157
1598,05/02/2018,13,169
1599,05/02/2018,14,170
1600,05/02/2018,15,169
1601,05/02/2018,16,199
1602,05/02/2018,17,225
1603,05/02/2018,18,388
1604,05/02/2018,19,246
1605,05/02/2018,20,206
1606,05/02/2018,21,177
1607,05/02/2018,22,183
1608,05/02/2018,23,115
1609,06/02/2018,0,126
1610,06/02/2018,1,87
1611,06/02/2018,2,59
1612,06/02/2018,3,36
1613,06/02/2018,4,32
1614,06/02/2018,5,40
1615,06/02/2018,6,94
1616,06/02/2018,7,213
1617,06/02/2018,8,438
1618,06/02/2018,9,217
1619,06/02/2018,10,128
1620,06/02/2018,11,175
1621,06/02/2018,12,172
1622,06/02/2018,13,165
1623,06/02/2018,14,147
1624,06/02/2018,15,171
1625,06/02/2018,16,175
1626,06/02/2018,17,227
1627,06/02/2018,18,392
1628,06/02/2018,19,251
1629,06/02/2018,20,193
1630,06/02/2018,21,175
1631,06/02/2018,22,169
1632,06/02/2018,23,106
1633,07/02/2018,0,116
1634,07/02/2018,1,96
1635,07/02/2018,2,83
1636,07/02/2018,3,51
1637,07/02/2018,4,34
1638,07/02/2018,5,45
1639,07/02/2018,6,92
1640,07/02/2018,7,214
1641,07/02/2018,8,469
1642,07/02/2018,9,237
1643,07/02/2018,10,155
1644,07/02/2018,11,176
1645,07/02/2018,12,188
1646,07/02/2018,13,228
1647,07/02/2018,14,199
1648,07/02/2018,15,221
1649,07/02/2018,16,240
1650,07/02/2018,17,320
1651,07/02/2018,18,448
1652,07/02/2018,19,280
1653,07/02/2018,20,218
1654,07/02/2018,21,223
1655,07/02/2018,22,200
1656,07/02/2018,23,164
1657,08/02/2018,0,136
1658,08/02/2018,1,126
1659,08/02/2018,2,103
1660,08/02/2018,3,57
1661,08/02/2018,4,46
1662,08/02/2018,5,39
1663,08/02/2018,6,99
1664,08/02/2018,7,255
1665,08/02/2018,8,507
1666,08/02/2018,9,270
1667,08/02/2018,10,160
1668,08/02/2018,11,217
1669,08/02/2018,12,253
1670,08/02/2018,13,270
1671,08/02/2018,14,253
1672,08/02/2018,15,286
1673,08/02/2018,16,284
1674,08/02/2018,17,337
1675,08/02/2018,18,564
1676,08/02/2018,19,378
1677,08/02/2018,20,277
1678,08/02/2018,21,268
1679,08/02/2018,22,233
1680,08/02/2018,23,195
1681,09/02/2018,0,178
1682,09/02/2018,1,159
1683,09/02/2018,2,107
1684,09/02/2018,3,78
1685,09/02/2018,4,46
1686,09/02/2018,5,36
1687,09/02/2018,6,117
1688,09/02/2018,7,273
1689,09/02/2018,8,589
1690,09/02/2018,9,308
1691,09/02/2018,10,199
1692,09/02/2018,11,238
1693,09/02/2018,12,260
1694,09/02/2018,13,268
1695,09/02/2018,14,283
1696,09/02/2018,15,315
1697,09/02/2018,16,319
1698,09/02/2018,17,422
1699,09/02/2018,18,659
1700,09/02/2018,19,407
1701,09/02/2018,20,308
1702,09/02/2018,21,243
1703,09/02/2018,22,263
1704,09/02/2018,23,193
1705,10/02/2018,0,197
1706,10/02/2018,1,237
1707,10/02/2018,2,169
1708,10/02/2018,3,145
1709,10/02/2018,4,79
1710,10/02/2018,5,41
1711,10/02/2018,6,48
1712,10/02/2018,7,97
1713,10/02/2018,8,188
1714,10/02/2018,9,222
1715,10/02/2018,10,223
1716,10/02/2018,11,235
1717,10/02/2018,12,248
1718,10/02/2018,13,296
1719,10/02/2018,14,286
1720,10/02/2018,15,277
1721,10/02/2018,16,291
1722,10/02/2018,17,277
1723,10/02/2018,18,216
1724,10/02/2018,19,151
1725,10/02/2018,20,132
1726,10/02/2018,21,124
1727,10/02/2018,22,128
1728,10/02/2018,23,118
1729,11/02/2018,0,112
1730,11/02/2018,1,95
1731,11/02/2018,2,93
1732,11/02/2018,3,58
1733,11/02/2018,4,34
1734,11/02/2018,5,19
1735,11/02/2018,6,39
1736,11/02/2018,7,40
1737,11/02/2018,8,81
1738,11/02/2018,9,126
1739,11/02/2018,10,130
1740,11/02/2018,11,155
1741,11/02/2018,12,174
1742,11/02/2018,13,212
1743,11/02/2018,14,191
1744,11/02/2018,15,181
1745,11/02/2018,16,175
1746,11/02/2018,17,198
1747,11/02/2018,18,150
1748,11/02/2018,19,147
1749,11/02/2018,20,127
1750,11/02/2018,21,119
1751,11/02/2018,22,103
1752,11/02/2018,23,91
1753,12/02/2018,0,103
1754,12/02/2018,1,69
1755,12/02/2018,2,45
1756,12/02/2018,3,21
1757,12/02/2018,4,33
1758,12/02/2018,5,30
1759,12/02/2018,6,109
1760,12/02/2018,7,236
1761,12/02/2018,8,517
1762,12/02/2018,9,262
1763,12/02/2018,10,161
1764,12/02/2018,11,190
1765,12/02/2018,12,202
1766,12/02/2018,13,246
1767,12/02/2018,14,182
1768,12/02/2018,15,228
1769,12/02/2018,16,239
1770,12/02/2018,17,288
1771,12/02/2018,18,475
1772,12/02/2018,19,340
1773,12/02/2018,20,244
1774,12/02/2018,21,253
1775,12/02/2018,22,200
1776,12/02/2018,23,140
1777,13/02/2018,0,158
1778,13/02/2018,1,146
1779,13/02/2018,2,106
1780,13/02/2018,3,70
1781,13/02/2018,4,46
1782,13/02/2018,5,51
1783,13/02/2018,6,96
1784,13/02/2018,7,294
1785,13/02/2018,8,568
1786,13/02/2018,9,285
1787,13/02/2018,10,200
1788,13/02/2018,11,252
1789,13/02/2018,12,281
1790,13/02/2018,13,256
1791,13/02/2018,14,300
1792,13/02/2018,15,295
1793,13/02/2018,16,328
1794,13/02/2018,17,410
1795,13/02/2018,18,604
1796,13/02/2018,19,406
1797,13/02/2018,20,323
1798,13/02/2018,21,290
1799,13/02/2018,22,291
1800,13/02/2018,23,211
1801,14/02/2018,0,178
1802,14/02/2018,1,213
1803,14/02/2018,2,129
1804,14/02/2018,3,101
1805,14/02/2018,4,51
1806,14/02/2018,5,56
1807,14/02/2018,6,108
1808,14/02/2018,7,292
1809,14/02/2018,8,606
1810,14/02/2018,9,326
1811,14/02/2018,10,241
1812,14/02/2018,11,288
1813,14/02/2018,12,312
1814,14/02/2018,13,349
1815,14/02/2018,14,398
1816,14/02/2018,15,461
1817,14/02/2018,16,447
1818,14/02/2018,17,484
1819,14/02/2018,18,559
1820,14/02/2018,19,316
1821,14/02/2018,20,262
1822,14/02/2018,21,216
1823,14/02/2018,22,218
1824,14/02/2018,23,160
1825,15/02/2018,0,126
1826,15/02/2018,1,123
1827,15/02/2018,2,112
1828,15/02/2018,3,74
1829,15/02/2018,4,58
1830,15/02/2018,5,32
1831,15/02/2018,6,39
1832,15/02/2018,7,55
1833,15/02/2018,8,112
1834,15/02/2018,9,112
1835,15/02/2018,10,127
1836,15/02/2018,11,170
1837,15/02/2018,12,174
1838,15/02/2018,13,240
1839,15/02/2018,14,270
1840,15/02/2018,15,276
1841,15/02/2018,16,273
1842,15/02/2018,17,236
1843,15/02/2018,18,190
1844,15/02/2018,19,166
1845,15/02/2018,20,148
1846,15/02/2018,21,134
1847,15/02/2018,22,145
1848,15/02/2018,23,92
1849,16/02/2018,0,105
1850,16/02/2018,1,77
1851,16/02/2018,2,47
1852,16/02/2018,3,36
1853,16/02/2018,4,35
1854,16/02/2018,5,28
1855,16/02/2018,6,30
1856,16/02/2018,7,49
1857,16/02/2018,8,68
1858,16/02/2018,9,48
1859,16/02/2018,10,78
1860,16/02/2018,11,93
1861,16/02/2018,12,137
1862,16/02/2018,13,169
1863,16/02/2018,14,196
1864,16/02/2018,15,243
1865,16/02/2018,16,189
1866,16/02/2018,17,210
1867,16/02/2018,18,165
1868,16/02/2018,19,126
1869,16/02/2018,20,150
1870,16/02/2018,21,114
1871,16/02/2018,22,116
1872,16/02/2018,23,84
1873,17/02/2018,0,79
1874,17/02/2018,1,71
1875,17/02/2018,2,56
1876,17/02/2018,3,34
1877,17/02/2018,4,20
1878,17/02/2018,5,14
1879,17/02/2018,6,39
1880,17/02/2018,7,35
1881,17/02/2018,8,80
1882,17/02/2018,9,98
1883,17/02/2018,10,103
1884,17/02/2018,11,155
1885,17/02/2018,12,183
1886,17/02/2018,13,193
1887,17/02/2018,14,258
1888,17/02/2018,15,273
1889,17/02/2018,16,267
1890,17/02/2018,17,250
1891,17/02/2018,18,223
1892,17/02/2018,19,169
1893,17/02/2018,20,145
1894,17/02/2018,21,133
1895,17/02/2018,22,123
1896,17/02/2018,23,117
1897,18/02/2018,0,99
1898,18/02/2018,1,103
1899,18/02/2018,2,86
1900,18/02/2018,3,56
1901,18/02/2018,4,37
1902,18/02/2018,5,22
1903,18/02/2018,6,38
1904,18/02/2018,7,52
1905,18/02/2018,8,92
1906,18/02/2018,9,137
1907,18/02/2018,10,156
1908,18/02/2018,11,183
1909,18/02/2018,12,263
1910,18/02/2018,13,337
1911,18/02/2018,14,372
1912,18/02/2018,15,440
1913,18/02/2018,16,404
1914,18/02/2018,17,354
1915,18/02/2018,18,310
1916,18/02/2018,19,238
1917,18/02/2018,20,213
1918,18/02/2018,21,226
1919,18/02/2018,22,191
1920,18/02/2018,23,153
1921,19/02/2018,0,148
1922,19/02/2018,1,101
1923,19/02/2018,2,59
1924,19/02/2018,3,42
1925,19/02/2018,4,50
1926,19/02/2018,5,59
1927,19/02/2018,6,139
1928,19/02/2018,7,349
1929,19/02/2018,8,646
1930,19/02/2018,9,347
1931,19/02/2018,10,235
1932,19/02/2018,11,314
1933,19/02/2018,12,361
1934,19/02/2018,13,332
1935,19/02/2018,14,373
1936,19/02/2018,15,392
1937,19/02/2018,16,403
1938,19/02/2018,17,522
1939,19/02/2018,18,819
1940,19/02/2018,19,533
1941,19/02/2018,20,417
1942,19/02/2018,21,388
1943,19/02/2018,22,357
1944,19/02/2018,23,218
1945,20/02/2018,0,177
1946,20/02/2018,1,172
1947,20/02/2018,2,115
1948,20/02/2018,3,63
1949,20/02/2018,4,64
1950,20/02/2018,5,79
1951,20/02/2018,6,164
1952,20/02/2018,7,404
1953,20/02/2018,8,727
1954,20/02/2018,9,384
1955,20/02/2018,10,265
1956,20/02/2018,11,322
1957,20/02/2018,12,356
1958,20/02/2018,13,370
1959,20/02/2018,14,335
1960,20/02/2018,15,431
1961,20/02/2018,16,393
1962,20/02/2018,17,514
1963,20/02/2018,18,764
1964,20/02/2018,19,522
1965,20/02/2018,20,358
1966,20/02/2018,21,415
1967,20/02/2018,22,319
1968,20/02/2018,23,242
1969,21/02/2018,0,171
1970,21/02/2018,1,162
1971,21/02/2018,2,105
1972,21/02/2018,3,59
1973,21/02/2018,4,50
1974,21/02/2018,5,63
1975,21/02/2018,6,159
1976,21/02/2018,7,385
1977,21/02/2018,8,718
1978,21/02/2018,9,373
1979,21/02/2018,10,244
1980,21/02/2018,11,276
1981,21/02/2018,12,351
1982,21/02/2018,13,299
1983,21/02/2018,14,365
1984,21/02/2018,15,366
1985,21/02/2018,16,409
1986,21/02/2018,17,469
1987,21/02/2018,18,784
1988,21/02/2018,19,460
1989,21/02/2018,20,356
1990,21/02/2018,21,345
1991,21/02/2018,22,299
1992,21/02/2018,23,223
1993,22/02/2018,0,195
1994,22/02/2018,1,190
1995,22/02/2018,2,116
1996,22/02/2018,3,71
1997,22/02/2018,4,66
1998,22/02/2018,5,75
1999,22/02/2018,6,151
2000,22/02/2018,7,373
2001,22/02/2018,8,783
2002,22/02/2018,9,383
2003,22/02/2018,10,259
2004,22/02/2018,11,308
2005,22/02/2018,12,352
2006,22/02/2018,13,316
2007,22/02/2018,14,331
2008,22/02/2018,15,356
2009,22/02/2018,16,404
2010,22/02/2018,17,465
2011,22/02/2018,18,730
2012,22/02/2018,19,499
2013,22/02/2018,20,348
2014,22/02/2018,21,393
2015,22/02/2018,22,346
2016,22/02/2018,23,202
2017,23/02/2018,0,42
2018,23/02/2018,1,55
2019,23/02/2018,2,62
2020,23/02/2018,3,32
2021,23/02/2018,4,36
2022,23/02/2018,5,39
2023,23/02/2018,6,63
2024,23/02/2018,7,174
2025,23/02/2018,8,391
2026,23/02/2018,9,214
2027,23/02/2018,10,184
2028,23/02/2018,11,230
2029,23/02/2018,12,283
2030,23/02/2018,13,304
2031,23/02/2018,14,312
2032,23/02/2018,15,312
2033,23/02/2018,16,354
2034,23/02/2018,17,470
2035,23/02/2018,18,669
2036,23/02/2018,19,421
2037,23/02/2018,20,295
2038,23/02/2018,21,321
2039,23/02/2018,22,291
2040,23/02/2018,23,243
2041,24/02/2018,0,226
2042,24/02/2018,1,263
2043,24/02/2018,2,197
2044,24/02/2018,3,133
2045,24/02/2018,4,63
2046,24/02/2018,5,58
2047,24/02/2018,6,72
2048,24/02/2018,7,108
2049,24/02/2018,8,203
2050,24/02/2018,9,253
2051,24/02/2018,10,259
2052,24/02/2018,11,298
2053,24/02/2018,12,363
2054,24/02/2018,13,412
2055,24/02/2018,14,454
2056,24/02/2018,15,467
2057,24/02/2018,16,509
2058,24/02/2018,17,462
2059,24/02/2018,18,379
2060,24/02/2018,19,306
2061,24/02/2018,20,233
